project_id,graph_anomaly_score,graph_anomaly_percentile,is_graph_anomaly,clique_community_id,pair_project_count,triad_project_count,agency_contractor_hhi,corporate_ties_composite,contractor_degree,baseline1_score,primary_reason,secondary_reason,tertiary_reason
MPLADS-002725,6.17,7.1,0,15,1,1,0.1667,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002726,38.78,63.02,0,29,1,1,0.25,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002727,8.21,10.48,0,12,1,1,0.25,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002728,28.89,47.22,0,8,1,1,0.2,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002729,37.58,61.24,0,26,1,1,0.2,0,-0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002730,27.44,44.82,0,5,1,1,0.2,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002731,25.99,42.24,0,20,1,1,0.2,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002732,27.88,45.5,0,33,1,1,0.1667,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002733,41.64,66.8,0,13,1,1,0.3333,0,-1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002734,13.32,19.72,0,20,1,1,0.2,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002735,2.71,2.12,0,12,1,1,0.25,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002736,54.57,81.98,0,2,1,1,0.25,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002737,26.33,42.82,0,26,1,1,0.2,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002738,19.42,30.82,0,24,1,1,0.25,0,-1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002739,11.04,15.6,0,10,1,1,0.3333,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002740,22.38,36.0,0,2,1,1,0.25,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002741,73.65,95.72,1,34,1,1,0.25,2,0.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,NONE
MPLADS-002742,4.91,5.02,0,29,1,1,0.25,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002743,76.74,97.06,1,6,1,1,0.1429,2,0.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,NONE
MPLADS-002744,23.34,37.68,0,12,1,1,0.25,0,1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002745,22.33,35.92,0,11,1,1,0.1667,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002746,45.54,71.68,0,24,1,1,0.1667,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002747,48.52,75.24,0,1,1,1,0.25,0,0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002748,4.73,4.68,0,32,1,1,0.1429,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002749,52.56,79.98,0,30,1,1,0.5,0,-1.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002750,54.64,82.1,0,14,1,1,0.3333,0,-1.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002751,57.96,85.12,0,24,1,1,0.1111,0,0.67,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002752,46.61,72.94,0,7,1,1,0.5,0,1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002753,0.68,0.24,0,29,1,1,0.2,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002754,54.36,81.78,0,1,1,1,0.2,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002755,13.66,20.32,0,2,1,1,0.25,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002756,36.78,60.02,0,20,1,1,0.2,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002757,25.56,41.54,0,16,1,1,0.1429,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002758,54.1,81.5,0,21,1,1,0.5,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002759,30.41,49.8,0,13,1,1,0.2,0,-1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002760,9.86,13.46,0,2,1,1,0.1429,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002761,62.91,88.26,0,20,1,1,0.2,0,0.17,0.0,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE,NONE
MPLADS-002762,14.6,22.02,0,7,1,1,0.25,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002763,10.37,14.38,0,17,1,1,0.1667,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002764,72.47,95.1,1,1,1,1,0.1667,2,3.0,35.0,CORPORATE_COLLUSION_NETWORK,HUB_CENTRALITY_SPIKE,NONE
MPLADS-002765,96.39,99.76,1,26,1,1,0.25,4,2.17,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY
MPLADS-002766,7.08,8.58,0,5,1,1,0.1429,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002767,35.89,58.6,0,20,1,1,0.2,0,-1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002768,97.02,99.88,1,27,1,1,0.1429,4,2.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,HIGH_CONSTITUENCY_AGENCY_CAPTURE
MPLADS-002769,36.44,59.46,0,30,1,1,0.125,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002770,28.72,46.98,0,26,1,1,0.2,0,1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002771,60.23,86.62,0,24,1,1,0.3333,0,1.83,0.0,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE
MPLADS-002772,21.63,34.7,0,27,1,1,0.5,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002773,46.78,73.16,0,17,1,1,0.2,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002774,3.33,2.82,0,15,1,1,0.2,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002775,47.6,74.18,0,2,1,1,0.25,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002776,76.0,96.72,1,6,1,1,0.2,2,0.67,35.0,CORPORATE_COLLUSION_NETWORK,PRE_AWARD_GOVERNANCE_INSTABILITY,HUB_CENTRALITY_SPIKE
MPLADS-002777,36.2,59.08,0,4,1,1,0.2,0,0.67,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002778,25.0,40.5,0,32,1,1,0.1667,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002779,24.14,39.06,0,36,1,1,0.25,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002780,23.08,37.28,0,24,1,1,0.3333,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002781,35.25,57.58,0,35,1,1,0.5,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002782,36.49,59.54,0,9,1,1,0.25,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002783,34.9,57.02,0,2,1,1,0.5,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002784,4.15,3.92,0,6,1,1,0.25,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002785,43.59,69.32,0,33,1,1,0.1,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002786,14.19,21.28,0,27,1,1,0.2,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002787,65.31,89.88,0,17,1,1,0.25,2,1.0,35.0,CORPORATE_COLLUSION_NETWORK,HUB_CENTRALITY_SPIKE,NONE
MPLADS-002788,46.54,72.84,0,24,1,1,0.1667,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002789,69.16,92.8,0,30,1,1,0.3333,2,1.0,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-002790,30.22,49.46,0,31,1,1,0.3333,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002791,22.27,35.84,0,23,1,1,0.1837,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002792,56.58,83.86,0,33,1,1,0.25,1,0.33,35.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002793,19.75,31.4,0,34,1,1,0.1667,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002794,61.9,87.54,0,26,1,1,1.0,0,-0.17,0.0,HIGH_CONSTITUENCY_AGENCY_CAPTURE,NONE,NONE
MPLADS-002795,21.14,33.86,0,5,1,1,0.1667,0,1.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002796,47.08,73.62,0,31,1,1,0.1667,0,-1.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002797,52.71,80.14,0,7,1,1,0.2,0,1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002798,14.59,22.0,0,6,1,1,0.25,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002799,54.61,82.06,0,10,1,1,0.25,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002800,9.64,13.06,0,5,1,1,0.25,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002801,11.99,17.24,0,28,1,1,0.25,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002802,16.6,25.64,0,6,1,1,0.2,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002803,27.29,44.52,0,22,1,1,0.5,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002804,30.26,49.54,0,25,1,1,0.3333,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002805,7.19,8.76,0,2,1,1,0.25,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002806,2.91,2.38,0,5,1,1,0.2,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002807,19.53,31.0,0,12,1,1,0.25,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002808,82.66,98.64,1,11,1,1,0.0833,1,2.33,35.0,CORPORATE_COLLUSION_NETWORK,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE
MPLADS-002809,24.57,39.78,0,31,1,1,0.3333,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002810,0.11,0.1,0,3,1,1,0.25,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002811,40.8,65.74,0,34,1,1,0.3333,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002812,10.97,15.46,0,19,1,1,0.1667,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002813,28.37,46.34,0,19,1,1,0.25,0,1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002814,13.54,20.1,0,3,1,1,0.1429,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002815,74.03,95.96,1,26,1,1,0.3333,1,2.5,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,HUB_CENTRALITY_SPIKE
MPLADS-002816,22.14,35.6,0,29,1,1,0.1111,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002817,66.58,90.88,0,10,1,1,0.1429,2,1.0,35.0,CORPORATE_COLLUSION_NETWORK,HUB_CENTRALITY_SPIKE,NONE
MPLADS-002818,16.68,25.78,0,6,1,1,0.2,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002819,8.31,10.66,0,2,1,1,0.1667,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002820,48.95,75.82,0,6,1,1,0.1667,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002821,5.79,6.42,0,1,1,1,0.25,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002822,23.04,37.2,0,12,1,1,0.3333,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002823,54.93,82.34,0,34,1,1,0.1667,0,-0.83,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002824,52.15,79.48,0,13,1,1,1.0,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002825,60.55,86.8,0,22,1,1,0.5,1,1.0,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,HUB_CENTRALITY_SPIKE
MPLADS-002826,85.35,98.96,1,18,2,1,0.1562,1,2.67,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-002827,50.98,78.1,0,9,1,1,0.25,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002828,29.25,47.82,0,36,1,1,0.2,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002829,9.63,13.02,0,25,1,1,0.3333,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002830,62.11,87.7,0,6,1,1,1.0,0,0.0,0.0,PRE_AWARD_GOVERNANCE_INSTABILITY,HUB_CENTRALITY_SPIKE,NONE
MPLADS-002831,69.98,93.44,0,30,1,1,0.1,1,2.67,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-002832,53.15,80.58,0,9,1,1,0.3333,0,0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002833,54.58,82.0,0,27,1,1,0.3333,0,-1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002834,27.37,44.68,0,33,1,1,0.2,0,-1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002835,52.36,79.74,0,6,1,1,0.5,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002836,52.34,79.72,0,6,1,1,0.5,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002837,63.94,88.92,0,24,1,1,0.5,0,-0.83,0.0,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE
MPLADS-002838,10.73,15.08,0,23,1,1,0.1667,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002839,31.17,51.02,0,20,1,1,0.2,0,1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002840,45.63,71.78,0,5,1,1,0.1667,0,-1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002841,69.35,92.98,0,7,1,1,0.25,1,3.0,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-002842,44.46,70.36,0,7,1,1,0.1429,0,-1.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002843,12.45,18.08,0,7,1,1,0.2,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002844,12.66,18.46,0,8,1,1,0.2,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002845,6.14,7.04,0,30,1,1,0.25,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002846,45.23,71.28,0,15,1,1,0.25,0,-1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002847,31.63,51.72,0,7,1,1,0.1429,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002848,30.08,49.18,0,23,1,1,0.3333,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002849,20.79,33.26,0,0,1,1,0.25,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002850,35.3,57.64,0,5,1,1,0.25,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002851,44.44,70.34,0,30,1,1,0.1429,0,-1.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002852,40.53,65.38,0,1,1,1,0.1667,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002853,53.47,80.88,0,8,1,1,0.2,0,0.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002854,25.86,42.02,0,9,1,1,0.25,0,0.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002855,16.83,26.06,0,33,1,1,0.2,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002856,55.35,82.78,0,17,1,1,0.3333,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002857,48.36,75.08,0,8,1,1,0.25,0,-0.67,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002858,44.36,70.28,0,14,1,1,0.3333,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002859,5.45,5.86,0,32,1,1,0.1667,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002860,19.99,31.84,0,34,1,1,0.25,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002861,34.28,56.0,0,22,1,1,0.1111,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002862,26.51,43.14,0,35,1,1,0.1429,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002863,64.45,89.26,0,0,1,1,0.3333,0,-1.17,15.0,RECURRING_EXCLUSIVE_PAIRING,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY
MPLADS-002864,27.59,45.04,0,14,1,1,0.1429,0,0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002865,51.67,78.94,0,26,1,1,0.125,0,1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002866,52.67,80.08,0,36,1,1,1.0,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002867,22.81,36.76,0,1,1,1,0.2,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002868,23.05,37.22,0,23,1,1,0.25,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002869,31.78,51.98,0,4,1,1,0.125,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002870,21.49,34.44,0,33,1,1,0.25,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002871,30.93,50.64,0,24,1,1,0.25,0,0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002872,18.6,29.28,0,29,1,1,0.1111,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002873,2.66,2.04,0,29,1,1,0.25,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002874,76.18,96.8,1,32,1,1,0.1667,2,1.0,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,NONE
MPLADS-002875,27.24,44.42,0,18,1,1,0.25,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002876,38.22,62.24,0,5,1,1,0.125,0,-1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002877,37.8,61.6,0,21,1,1,0.25,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002878,2.94,2.4,0,3,1,1,0.2,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002879,64.02,88.98,0,26,1,1,0.25,1,2.67,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-002880,22.84,36.82,0,1,1,1,0.25,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002881,44.07,69.88,0,9,1,1,0.2,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002882,43.45,69.14,0,34,1,1,0.1667,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002883,37.02,60.38,0,33,1,1,0.25,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002884,76.37,96.87,1,0,2,1,0.375,0,0.67,15.0,HIGH_CONSTITUENCY_AGENCY_CAPTURE,RECURRING_EXCLUSIVE_PAIRING,PRE_AWARD_GOVERNANCE_INSTABILITY
MPLADS-002885,35.38,57.76,0,1,1,1,0.1429,0,-0.67,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002886,50.32,77.28,0,24,1,1,0.2,0,0.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002887,1.54,0.92,0,5,1,1,0.2,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002888,29.01,47.44,0,33,1,1,0.25,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002889,19.89,31.66,0,7,1,1,0.1429,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002890,59.06,85.94,0,3,1,1,0.2,1,2.67,35.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002891,0.39,0.16,0,12,1,1,0.25,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002892,58.16,85.2,0,9,1,1,0.1429,0,0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002893,45.71,71.88,0,11,1,1,0.1429,0,1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002894,3.52,3.06,0,7,1,1,0.2,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002895,38.15,62.18,0,26,1,1,0.2,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002896,50.67,77.76,0,3,1,1,1.0,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002897,47.63,74.22,0,10,1,1,0.125,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002898,35.53,58.0,0,11,1,1,0.1667,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002899,45.43,71.54,0,34,1,1,0.25,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002900,70.83,94.04,0,23,2,1,0.1837,0,1.67,0.0,HIGH_CONSTITUENCY_AGENCY_CAPTURE,NONE,NONE
MPLADS-002901,17.66,27.58,0,5,1,1,0.25,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002902,17.2,26.72,0,32,1,1,0.3333,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002903,48.7,75.44,0,3,1,1,0.2,1,1.0,35.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002904,25.22,40.92,0,17,1,1,0.2,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002905,30.83,50.48,0,14,1,1,0.3333,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002906,19.67,31.24,0,34,1,1,0.1429,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002907,14.91,22.58,0,2,1,1,0.25,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002908,2.12,1.44,0,24,1,1,0.1667,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002909,8.07,10.22,0,27,1,1,0.25,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002910,58.35,85.3,0,28,1,1,0.3333,0,0.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002911,71.6,94.5,0,26,1,1,0.2,2,1.67,35.0,CORPORATE_COLLUSION_NETWORK,HUB_CENTRALITY_SPIKE,NONE
MPLADS-002912,30.26,49.56,0,21,1,1,0.2,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002913,56.62,83.88,0,4,1,1,0.2,1,-0.33,35.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002914,45.27,71.32,0,14,1,1,0.5,0,0.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002915,15.91,24.34,0,33,1,1,0.25,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002916,51.12,78.3,0,26,1,1,0.28,0,0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002917,34.84,56.92,0,26,1,1,0.1429,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-002918,33.04,53.94,0,4,1,1,0.3333,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
