project_id,payment_anomaly_score,payment_anomaly_percentile,is_payment_anomaly,payment_unverified_rate,payment_unverified_exposure,payment_smurfing_score,payment_velocity_ratio,payment_lumpiness_index,payment_timing_risk,baseline1_score,primary_reason,secondary_reason,tertiary_reason
MPLADS-002772,73.89,93.18,0,1.0,1700000.0,0.0,0.8638,0.2223,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-002773,56.62,80.7,0,0.0,0.0,0.0,0.944,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002774,40.91,67.56,0,0.0,0.0,0.0,0.8516,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002775,65.45,87.14,0,0.0,0.0,0.0,1.549,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-002776,63.47,85.3,0,0.0,0.0,0.0,0.9644,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-002777,29.35,47.0,0,0.0,0.0,0.0,0.8895,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002778,0.89,0.98,0,0.0,0.0,0.0,0.9155,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002779,28.63,45.6,0,0.0,0.0,0.0,0.902,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002780,20.82,34.96,0,0.0,0.0,0.0,0.9275,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002781,34.47,56.64,0,0.0,0.0,0.0,0.9409,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002782,15.06,26.2,0,0.0,0.0,0.0,0.9451,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002783,34.47,56.62,0,0.0,0.0,0.0,0.9619,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002784,82.78,97.78,1,1.0,7924000.0,0.0,0.88,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-002785,32.11,52.3,0,0.0,0.0,0.0,0.8743,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002786,6.4,10.0,0,0.0,0.0,0.0,0.9186,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002787,63.78,85.52,0,0.0,0.0,0.0,0.9798,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-002788,7.34,11.72,0,0.0,0.0,0.0,0.966,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002789,84.57,98.6,1,1.0,16008000.0,0.0,0.977,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-002790,19.52,33.18,0,0.0,0.0,0.0,0.9164,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002791,8.63,14.2,0,0.0,0.0,0.0,0.8557,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002792,10.51,17.68,0,0.0,0.0,0.0,0.8977,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002793,38.12,63.3,0,0.0,0.0,0.0,0.9687,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002794,43.78,71.7,0,0.0,0.0,0.0,0.8781,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002795,54.11,79.28,0,0.0,0.0,0.7717,0.8818,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002796,9.18,15.2,0,0.0,0.0,0.0,0.8884,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002797,22.86,37.64,0,0.0,0.0,0.0,0.9029,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002798,34.68,57.04,0,0.0,0.0,0.0,0.9552,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002799,29.06,46.44,0,0.0,0.0,0.0,0.8902,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002800,58.53,81.82,0,0.0,0.0,0.0,0.861,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002801,13.97,24.3,0,0.0,0.0,0.0,0.9293,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002802,68.13,89.54,0,1.0,2560000.0,0.0,0.976,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-002803,58.74,81.98,0,0.0,0.0,0.0,0.8665,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002804,37.42,62.02,0,0.0,0.0,0.0,0.9608,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002805,28.66,45.66,0,0.0,0.0,0.0,0.9217,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002806,5.89,9.1,0,0.0,0.0,0.0,0.8879,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002807,36.92,61.16,0,0.0,0.0,0.0,0.9686,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002808,50.04,77.02,0,0.0,0.0,0.0,0.8617,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002809,38.8,64.46,0,0.0,0.0,0.0,0.923,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002810,17.64,30.4,0,0.0,0.0,0.0,0.8587,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002811,4.07,6.12,0,0.0,0.0,0.0,0.9021,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002812,83.87,98.34,1,0.0,0.0,0.0,0.9592,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-002813,19.69,33.46,0,0.0,0.0,0.0,0.9729,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002814,17.11,29.58,0,0.0,0.0,0.0,0.9558,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002815,34.26,56.26,0,0.0,0.0,0.0,0.9583,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002816,10.65,17.98,0,0.0,0.0,0.0,0.8807,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002817,6.64,10.42,0,0.0,0.0,0.0,0.9352,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002818,35.98,59.46,0,0.0,0.0,0.0,0.8851,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002819,15.6,27.0,0,0.0,0.0,0.0,0.8735,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002820,46.18,74.36,0,0.0,0.0,0.0,0.9684,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002821,61.58,83.58,0,0.0,0.0,0.0,0.9217,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-002822,20.46,34.48,0,0.0,0.0,0.0377,0.8788,0.2223,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002823,4.31,6.5,0,0.0,0.0,0.0,0.9679,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002824,57.36,81.14,0,0.0,0.0,0.0,0.932,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002825,64.33,86.04,0,0.0,0.0,0.0,0.9498,0.2223,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-002826,11.96,20.4,0,0.0,0.0,0.0,0.9052,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002827,6.29,9.82,0,0.0,0.0,0.0,0.9671,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002828,37.21,61.66,0,0.0,0.0,0.0,0.869,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002829,63.15,84.96,0,0.0,0.0,0.0,0.8542,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-002830,56.42,80.56,0,0.0,0.0,0.0,0.8981,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002831,76.06,94.08,0,1.0,12787000.0,0.0,0.962,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-002832,15.83,27.42,0,0.0,0.0,0.0,0.939,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002833,65.07,86.78,0,0.0,0.0,0.0,0.9644,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-002834,33.49,54.8,0,0.0,0.0,0.0,0.8959,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002835,52.11,78.12,0,0.0,0.0,0.0,0.9457,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002836,31.36,50.8,0,0.0,0.0,0.0,0.9136,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002837,9.69,16.14,0,0.0,0.0,0.0,0.9504,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002838,24.04,39.18,0,0.0,0.0,0.0,0.9764,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002839,34.28,56.3,0,0.0,0.0,0.0,0.924,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002840,13.72,23.78,0,0.0,0.0,0.0,0.9659,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002841,32.14,52.36,0,0.0,0.0,0.0,0.8893,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002842,16.57,28.68,0,0.0,0.0,0.0377,0.9213,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002843,6.56,10.3,0,0.0,0.0,0.0,0.9305,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002844,53.68,79.08,0,0.0,0.0,0.7492,0.8557,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002845,46.66,74.76,0,0.0,0.0,0.0,0.8944,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002846,34.04,55.86,0,0.0,0.0,0.0889,0.8585,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002847,13.64,23.64,0,0.0,0.0,0.0,0.9358,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002848,45.29,73.44,0,0.0,0.0,0.9873,0.9696,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002849,74.95,93.52,0,1.0,1364000.0,0.0,1.0,0.2223,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-002850,16.78,29.04,0,0.0,0.0,0.0,0.9003,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002851,12.06,20.56,0,0.0,0.0,0.0,0.952,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002852,68.69,90.02,0,0.0,0.0,0.0,0.9065,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-002853,21.65,36.02,0,0.0,0.0,0.0,0.86,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002854,36.4,60.2,0,0.0,0.0,0.0,0.8723,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002855,7.59,12.2,0,0.0,0.0,0.0,0.9116,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002856,1.62,2.24,0,0.0,0.0,0.0,0.9539,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002857,37.94,63.0,0,0.0,0.0,0.0,0.9668,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002858,5.47,8.34,0,0.0,0.0,0.0,0.9212,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002859,62.26,84.14,0,0.0,0.0,0.0,0.9306,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-002860,12.16,20.74,0,0.0,0.0,0.0,0.9492,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002861,9.07,15.0,0,0.0,0.0,0.0,0.9348,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002862,11.34,19.22,0,0.0,0.0,0.0,0.9699,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002863,8.98,14.84,0,0.0,0.0,0.0,0.9372,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002864,23.42,38.36,0,0.0,0.0,0.0,0.8711,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002865,29.78,47.78,0,0.0,0.0,0.0,0.901,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002866,14.71,25.62,0,0.0,0.0,0.0,0.9767,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002867,6.92,10.96,0,0.0,0.0,0.0,0.8877,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002868,81.44,97.04,1,0.0,0.0,0.0,1.5838,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-002869,11.12,18.78,0,0.0,0.0,0.0,0.9472,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002870,88.13,99.3,1,1.0,16374000.0,0.0,1.0,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-002871,4.04,6.06,0,0.0,0.0,0.0,0.8727,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002872,29.58,47.42,0,0.0,0.0,0.0,0.932,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002873,6.66,10.46,0,0.0,0.0,0.0,0.8715,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002874,1.18,1.46,0,0.0,0.0,0.0,0.875,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002875,41.37,68.24,0,0.0,0.0,0.0,0.8823,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002876,32.87,53.74,0,0.0,0.0,0.0,0.8644,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002877,10.09,16.9,0,0.0,0.0,0.0,0.9724,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002878,29.48,47.24,0,0.0,0.0,0.3345,0.9105,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002879,28.81,45.94,0,0.0,0.0,0.0,0.9254,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002880,31.99,52.1,0,0.0,0.0,0.0,0.9317,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002881,26.34,42.0,0,0.0,0.0,0.0,0.9236,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002882,9.81,16.34,0,0.0,0.0,0.0,0.9759,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002883,23.76,38.82,0,0.0,0.0,0.0,0.962,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002884,3.49,5.12,0,0.0,0.0,0.0,0.9543,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002885,55.76,80.16,0,0.0,0.0,0.0,0.5439,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002886,11.13,18.8,0,0.0,0.0,0.0,0.8901,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002887,8.3,13.58,0,0.0,0.0,0.0,0.934,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002888,24.88,40.22,0,0.0,0.0,0.0,0.9368,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002889,36.08,59.62,0,0.0,0.0,0.0,0.9444,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002890,18.65,31.92,0,0.0,0.0,0.0,0.9025,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002891,55.56,80.0,0,0.0,0.0,0.0,0.9272,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002892,8.28,13.54,0,0.0,0.0,0.0,0.8753,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002893,33.33,54.52,0,0.0,0.0,0.0,0.9033,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002894,84.24,98.42,1,0.0,0.0,0.0,0.8672,0.25,0.3466,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-002895,38.67,64.24,0,0.0,0.0,0.0,0.9575,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002896,5.76,8.86,0,0.0,0.0,0.0,0.8945,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002897,4.72,7.16,0,0.0,0.0,0.0,0.9757,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002898,87.68,99.24,1,0.0,0.0,0.9968,0.9468,0.2222,0.231,25.0,STATUTORY_CEILING_SMURFING,PAYMENT_TIMING_ANOMALY,NONE
MPLADS-002899,37.28,61.78,0,0.0,0.0,0.0,0.8688,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002900,6.94,10.98,0,0.0,0.0,0.0,0.9233,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002901,18.13,31.08,0,0.0,0.0,0.0,0.9145,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002902,9.79,16.3,0,0.0,0.0,0.0,0.8629,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002903,37.07,61.44,0,0.0,0.0,0.0,0.9492,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002904,42.76,70.28,0,0.0,0.0,0.0,0.9702,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002905,52.85,78.54,0,0.0,0.0,0.0,1.3807,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002906,29.83,47.9,0,0.0,0.0,0.0,0.9085,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002907,2.69,3.92,0,0.0,0.0,0.0,0.8619,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002908,37.38,61.94,0,0.0,0.0,0.0,0.9604,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002909,11.82,20.12,0,0.0,0.0,0.0,0.9696,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002910,6.91,10.94,0,0.0,0.0,0.0,0.8994,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002911,10.1,16.92,0,0.0,0.0,0.0,0.9638,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002912,70.9,91.44,0,0.0,0.0,0.0377,0.9596,0.2222,0.231,25.0,STATUTORY_CEILING_SMURFING,PAYMENT_TIMING_ANOMALY,NONE
MPLADS-002913,0.6,0.6,0,0.0,0.0,0.0,0.9039,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002914,67.23,88.8,0,0.0,0.0,0.0,0.9097,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-002915,42.03,69.24,0,0.0,0.0,0.0,0.8958,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002916,4.1,6.16,0,0.0,0.0,0.0,0.9622,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002917,1.15,1.42,0,0.0,0.0,0.0,0.9108,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002918,28.24,44.9,0,0.0,0.0,0.0,0.9394,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002919,58.56,81.86,0,0.0,0.0,0.0,0.8842,0.2222,0.231,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002920,18.74,32.08,0,0.0,0.0,0.0,0.8517,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002921,5.14,7.82,0,0.0,0.0,0.0,0.8652,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002922,35.86,59.24,0,0.0,0.0,0.0,0.8742,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002923,17.33,29.92,0,0.0,0.0,0.0,0.947,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002924,24.12,39.3,0,0.0,0.0,0.0,0.8996,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002925,44.58,72.72,0,0.0,0.0,0.0,0.8611,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002926,20.2,34.12,0,0.0,0.0,0.0,0.8554,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002927,26.24,41.84,0,0.0,0.0,0.0,0.9246,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002928,69.31,90.54,0,0.0,0.0,0.0,0.8589,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-002929,76.97,94.68,0,1.0,13932000.0,0.0,0.941,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-002930,39.17,65.06,0,0.0,0.0,0.0,0.9747,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002931,66.22,87.94,0,0.0,0.0,0.0,0.9778,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-002932,23.35,38.28,0,0.0,0.0,0.0,0.8771,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002933,5.18,7.89,0,0.0,0.0,0.0,0.9415,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002934,50.75,77.36,0,0.0,0.0,0.0,0.9237,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002935,21.3,35.6,0,0.0,0.0,0.0,0.8614,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002936,33.17,54.24,0,0.0,0.0,0.0,0.9355,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002937,76.22,94.2,0,0.0,0.0,0.0,1.4647,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-002938,0.84,0.92,0,0.0,0.0,0.0,0.9272,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002939,70.67,91.28,0,0.0,0.0,0.0,0.9225,0.2223,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-002940,2.97,4.3,0,0.0,0.0,0.0,0.911,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002941,83.47,98.14,1,1.0,10525000.0,0.0,1.0,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-002942,12.63,21.7,0,0.0,0.0,0.0,0.9261,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-002943,38.0,63.1,0,0.0,0.0,0.0,0.9722,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
