project_id,progress_observation_count,latest_physical_progress,latest_financial_progress,latest_planned_progress,latest_completion_percentage,latest_progress_mismatch,latest_progress_gap,financial_minus_physical_progress,actual_vs_planned_progress,physical_progress_slope,financial_progress_slope,planned_progress_slope,progress_gap_slope,progress_velocity_latest,progress_acceleration_latest,latest_delay_days,max_delay_days,extension_count,planned_duration_days,actual_duration_days,duration_overrun_days,duration_overrun_ratio,geotag_available_rate,geotag_consistency_rate,measurement_book_verified_rate
MPLADS-002631,1,74.7,89.2,81.7,74.7,14.5,14.5,14.5,-15.3,0.6123,0.0,0.0,0.0,0.6123,0.0389,14.5,14.5,0,90.0,122.0,32.0,1.3556,1.0,1.0,1.0
MPLADS-002632,1,80.5,96.3,95.9,80.5,15.8,15.8,15.8,-9.5,1.0733,0.0,0.0,0.0,1.0733,0.0479,15.8,15.8,0,90.0,75.0,0.0,0.8333,1.0,1.0,1.0
MPLADS-002633,1,18.4,45.2,96.1,18.4,26.8,26.8,26.8,-71.6,0.0844,0.0,0.0,0.0,0.0844,0.0185,26.8,26.8,0,210.0,218.0,8.0,1.0381,1.0,1.0,1.0
MPLADS-002634,1,88.3,90.4,86.3,88.3,2.1,2.1,2.1,-1.7,1.0901,0.0,0.0,0.0,1.0901,0.0135,2.1,2.1,0,90.0,81.0,0.0,0.9,1.0,1.0,1.0
MPLADS-002635,1,28.2,91.5,91.7,28.2,63.3,63.3,63.3,-61.8,0.1649,0.0,0.0,0.0,0.1649,0.0065,63.3,63.3,0,180.0,171.0,0.0,0.95,1.0,1.0,0.0
MPLADS-002636,1,97.8,93.2,96.9,97.8,4.6,-4.6,-4.6,7.8,1.0188,0.0,0.0,0.0,1.0188,0.0145,0.0,0.0,0,90.0,96.0,6.0,1.0667,1.0,1.0,1.0
MPLADS-002637,1,80.0,93.9,80.6,80.0,13.9,13.9,13.9,-10.0,0.708,0.0,0.0,0.0,0.708,0.0307,13.9,13.9,0,120.0,113.0,0.0,0.9417,1.0,1.0,1.0
MPLADS-002638,1,24.1,67.5,91.4,24.1,43.4,43.4,43.4,-65.9,0.2078,0.0,0.0,0.0,0.2078,0.0253,43.4,43.4,0,120.0,116.0,0.0,0.9667,1.0,1.0,1.0
MPLADS-002639,1,42.3,95.6,98.3,42.3,53.3,53.3,53.3,-47.7,0.235,0.0,0.0,0.0,0.235,-0.0047,53.3,53.3,3,60.0,180.0,120.0,3.0,1.0,1.0,1.0
MPLADS-002640,1,75.5,140.5,88.3,75.5,65.0,65.0,65.0,-14.5,0.6802,0.0,0.0,0.0,0.6802,0.0328,65.0,65.0,0,90.0,111.0,21.0,1.2333,1.0,1.0,1.0
MPLADS-002641,1,42.6,89.7,89.7,42.6,47.1,47.1,47.1,-47.4,0.1578,0.0,0.0,0.0,0.1578,0.0068,47.1,47.1,4,90.0,270.0,180.0,3.0,1.0,1.0,1.0
MPLADS-002642,1,73.2,92.7,94.5,73.2,19.5,19.5,19.5,-16.8,0.1525,0.0,0.0,0.0,0.1525,0.0077,19.5,19.5,4,120.0,480.0,360.0,4.0,1.0,1.0,1.0
MPLADS-002643,1,81.5,94.2,89.9,81.5,12.7,12.7,12.7,-8.5,1.0724,0.0,0.0,0.0,1.0724,0.0108,12.7,12.7,0,90.0,76.0,0.0,0.8444,1.0,1.0,1.0
MPLADS-002644,1,97.9,85.7,84.5,97.9,12.2,-12.2,-12.2,7.9,0.7531,0.0,0.0,0.0,0.7531,0.0282,0.0,0.0,0,120.0,130.0,10.0,1.0833,1.0,1.0,1.0
MPLADS-002645,1,79.9,92.2,85.4,79.9,12.3,12.3,12.3,-10.1,0.1983,0.0,0.0,0.0,0.1983,0.036,12.3,12.3,0,400.0,403.0,3.0,1.0075,1.0,1.0,1.0
MPLADS-002646,1,84.3,96.7,80.2,84.3,12.4,12.4,12.4,-5.7,0.493,0.0,0.0,0.0,0.493,0.0379,12.4,12.4,0,160.0,171.0,11.0,1.0688,1.0,1.0,1.0
MPLADS-002647,1,96.2,97.7,81.0,96.2,1.5,1.5,1.5,6.2,0.3992,0.0,0.0,0.0,0.3992,-0.018,1.5,1.5,0,210.0,241.0,31.0,1.1476,1.0,1.0,1.0
MPLADS-002648,1,79.1,92.8,84.6,79.1,13.7,13.7,13.7,-10.9,1.7578,0.0,0.0,0.0,1.7578,0.044,13.7,13.7,0,60.0,45.0,0.0,0.75,1.0,1.0,1.0
MPLADS-002649,1,87.5,90.6,88.2,87.5,3.1,3.1,3.1,-2.5,0.5833,0.0,0.0,0.0,0.5833,0.0117,3.1,3.1,0,150.0,150.0,0.0,1.0,1.0,1.0,1.0
MPLADS-002650,1,0.0,100.0,83.7,0.0,100.0,100.0,100.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0237,100.0,100.0,0,120.0,140.0,20.0,1.1667,0.0,0.0,0.0
MPLADS-002651,1,84.5,90.2,93.5,84.5,5.7,5.7,5.7,-5.5,0.3986,0.0,0.0,0.0,0.3986,-0.0134,5.7,5.7,0,180.0,212.0,32.0,1.1778,1.0,1.0,1.0
MPLADS-002652,1,98.2,92.9,90.0,98.2,5.3,-5.3,-5.3,8.2,0.4744,0.0,0.0,0.0,0.4744,-0.0032,0.0,0.0,0,180.0,207.0,27.0,1.15,1.0,1.0,1.0
MPLADS-002653,1,93.3,96.7,84.8,93.3,3.4,3.4,3.4,3.3,0.5831,0.0,0.0,0.0,0.5831,0.0137,3.4,3.4,0,150.0,160.0,10.0,1.0667,1.0,1.0,1.0
MPLADS-002654,1,83.7,96.8,97.1,83.7,13.1,13.1,13.1,-6.3,0.7473,0.0,0.0,0.0,0.7473,0.0225,13.1,13.1,0,90.0,112.0,22.0,1.2444,1.0,1.0,1.0
MPLADS-002655,1,79.3,94.5,89.9,79.3,15.2,15.2,15.2,-10.7,0.385,0.0,0.0,0.0,0.385,0.0116,15.2,15.2,0,180.0,206.0,26.0,1.1444,1.0,1.0,1.0
MPLADS-002656,1,91.6,97.5,97.9,91.6,5.9,5.9,5.9,1.6,0.4425,0.0,0.0,0.0,0.4425,0.0403,5.9,5.9,0,210.0,207.0,0.0,0.9857,1.0,1.0,1.0
MPLADS-002657,1,74.3,92.1,87.1,74.3,17.8,17.8,17.8,-15.7,0.743,0.0,0.0,0.0,0.743,0.0483,17.8,17.8,0,90.0,100.0,10.0,1.1111,1.0,1.0,1.0
MPLADS-002658,1,91.7,97.9,86.3,91.7,6.2,6.2,6.2,1.7,0.5066,0.0,0.0,0.0,0.5066,-0.0017,6.2,6.2,0,180.0,181.0,1.0,1.0056,1.0,1.0,1.0
MPLADS-002659,1,79.4,85.5,97.0,79.4,6.1,6.1,6.1,-10.6,0.4812,0.0,0.0,0.0,0.4812,-0.0006,6.1,6.1,0,150.0,165.0,15.0,1.1,1.0,1.0,1.0
MPLADS-002660,1,93.8,97.1,94.2,93.8,3.3,3.3,3.3,3.8,0.6131,0.0,0.0,0.0,0.6131,0.0341,3.3,3.3,0,150.0,153.0,3.0,1.02,1.0,1.0,1.0
MPLADS-002661,1,78.6,93.2,82.3,78.6,14.6,14.6,14.6,-11.4,0.4272,0.0,0.0,0.0,0.4272,0.0353,14.6,14.6,0,180.0,184.0,4.0,1.0222,1.0,1.0,1.0
MPLADS-002662,1,87.4,86.0,86.1,87.4,1.4,-1.4,-1.4,-2.6,0.5463,0.0,0.0,0.0,0.5463,0.0304,0.0,0.0,0,150.0,160.0,10.0,1.0667,1.0,1.0,1.0
MPLADS-002663,1,99.9,90.1,81.2,99.9,9.8,-9.8,-9.8,9.9,0.5149,0.0,0.0,0.0,0.5149,-0.0175,0.0,0.0,0,160.0,194.0,34.0,1.2125,1.0,1.0,1.0
MPLADS-002664,1,82.0,86.8,84.2,82.0,4.8,4.8,4.8,-8.0,0.1889,0.0,0.0,0.0,0.1889,0.0466,4.8,4.8,0,400.0,434.0,34.0,1.085,1.0,1.0,1.0
MPLADS-002665,1,97.8,88.8,87.7,97.8,9.0,-9.0,-9.0,7.8,0.2495,0.0,0.0,0.0,0.2495,0.0406,0.0,0.0,0,400.0,392.0,0.0,0.98,0.0,0.0,0.0
MPLADS-002666,1,89.3,89.2,98.6,89.3,0.1,-0.1,-0.1,-0.7,1.1907,0.0,0.0,0.0,1.1907,-0.0133,0.0,0.0,0,60.0,75.0,15.0,1.25,1.0,1.0,1.0
MPLADS-002667,1,92.5,85.9,84.6,92.5,6.6,-6.6,-6.6,2.5,0.224,0.0,0.0,0.0,0.224,-0.0092,0.0,0.0,0,400.0,413.0,13.0,1.0325,1.0,1.0,1.0
MPLADS-002668,1,86.2,93.3,89.4,86.2,7.1,7.1,7.1,-3.8,0.3883,0.0,0.0,0.0,0.3883,-0.0044,7.1,7.1,0,210.0,222.0,12.0,1.0571,1.0,1.0,1.0
MPLADS-002669,1,95.1,87.8,97.9,95.1,7.3,-7.3,-7.3,5.1,1.2038,0.0,0.0,0.0,1.2038,0.0376,0.0,0.0,0,60.0,79.0,19.0,1.3167,1.0,1.0,1.0
MPLADS-002670,1,89.7,152.9,88.0,89.7,63.2,63.2,63.2,-0.3,0.2259,0.0,0.0,0.0,0.2259,0.0403,63.2,63.2,0,400.0,397.0,0.0,0.9925,1.0,1.0,1.0
MPLADS-002671,1,95.7,94.3,90.9,95.7,1.4,-1.4,-1.4,5.7,0.2257,0.0,0.0,0.0,0.2257,0.0201,0.0,0.0,0,400.0,424.0,24.0,1.06,1.0,1.0,1.0
MPLADS-002672,1,87.5,95.5,88.5,87.5,8.0,8.0,8.0,-2.5,0.8413,0.0,0.0,0.0,0.8413,0.0387,8.0,8.0,0,90.0,104.0,14.0,1.1556,1.0,1.0,1.0
MPLADS-002673,1,73.1,91.7,89.1,73.1,18.6,18.6,18.6,-16.9,0.43,0.0,0.0,0.0,0.43,-0.0069,18.6,18.6,0,180.0,170.0,0.0,0.9444,1.0,1.0,1.0
MPLADS-002674,1,94.8,89.2,95.0,94.8,5.6,-5.6,-5.6,4.8,0.6405,0.0,0.0,0.0,0.6405,-0.0188,0.0,0.0,0,150.0,148.0,0.0,0.9867,1.0,1.0,1.0
MPLADS-002675,1,85.8,93.0,98.2,85.8,7.2,7.2,7.2,-4.2,1.1,0.0,0.0,0.0,1.1,-0.0133,7.2,7.2,0,60.0,78.0,18.0,1.3,1.0,1.0,1.0
MPLADS-002676,1,73.7,89.3,83.1,73.7,15.6,15.6,15.6,-16.3,0.3839,0.0,0.0,0.0,0.3839,-0.0195,15.6,15.6,0,160.0,192.0,32.0,1.2,1.0,1.0,1.0
MPLADS-002677,1,97.2,89.6,84.6,97.2,7.6,-7.6,-7.6,7.2,0.8526,0.0,0.0,0.0,0.8526,0.0279,0.0,0.0,0,120.0,114.0,0.0,0.95,1.0,1.0,1.0
MPLADS-002678,1,88.5,96.9,95.3,88.5,8.4,8.4,8.4,-1.5,1.5526,0.0,0.0,0.0,1.5526,0.0215,8.4,8.4,0,60.0,57.0,0.0,0.95,1.0,1.0,1.0
MPLADS-002679,1,95.2,89.3,80.4,95.2,5.9,-5.9,-5.9,5.2,0.8655,0.0,0.0,0.0,0.8655,0.001,0.0,0.0,0,120.0,110.0,0.0,0.9167,1.0,1.0,1.0
MPLADS-002680,1,21.8,63.9,96.2,21.8,42.1,42.1,42.1,-68.2,0.1929,0.0,0.0,0.0,0.1929,-0.011,42.1,42.1,0,120.0,113.0,0.0,0.9417,1.0,1.0,1.0
MPLADS-002681,1,29.7,97.9,84.4,29.7,68.2,68.2,68.2,-60.3,0.2285,0.0,0.0,0.0,0.2285,-0.0056,68.2,68.2,0,120.0,130.0,10.0,1.0833,1.0,1.0,0.0
MPLADS-002682,1,73.2,85.7,88.4,73.2,12.5,12.5,12.5,-16.8,0.4723,0.0,0.0,0.0,0.4723,0.0435,12.5,12.5,0,160.0,155.0,0.0,0.9688,1.0,1.0,1.0
MPLADS-002683,1,74.9,88.1,89.3,74.9,13.2,13.2,13.2,-15.1,0.657,0.0,0.0,0.0,0.657,0.0381,13.2,13.2,0,120.0,114.0,0.0,0.95,1.0,1.0,1.0
MPLADS-002684,1,93.8,156.0,99.5,93.8,62.2,62.2,62.2,3.8,0.5453,0.0,0.0,0.0,0.5453,0.0138,62.2,62.2,0,160.0,172.0,12.0,1.075,1.0,1.0,1.0
MPLADS-002685,1,74.8,97.8,80.4,74.8,23.0,23.0,23.0,-15.2,0.3721,0.0,0.0,0.0,0.3721,0.0435,23.0,23.0,0,210.0,201.0,0.0,0.9571,1.0,1.0,1.0
MPLADS-002686,1,80.7,96.0,80.8,80.7,15.3,15.3,15.3,-9.3,0.3937,0.0,0.0,0.0,0.3937,0.0122,15.3,15.3,0,210.0,205.0,0.0,0.9762,1.0,1.0,1.0
MPLADS-002687,1,97.8,85.1,84.1,97.8,12.7,-12.7,-12.7,7.8,0.6745,0.0,0.0,0.0,0.6745,0.0242,0.0,0.0,0,150.0,145.0,0.0,0.9667,1.0,1.0,1.0
MPLADS-002688,1,83.2,91.6,95.3,83.2,8.4,8.4,8.4,-6.8,0.5233,0.0,0.0,0.0,0.5233,0.0128,8.4,8.4,0,160.0,159.0,0.0,0.9938,0.0,0.0,0.0
MPLADS-002689,1,89.7,87.8,89.5,89.7,1.9,-1.9,-1.9,-0.3,0.9857,0.0,0.0,0.0,0.9857,0.0387,0.0,0.0,0,90.0,91.0,1.0,1.0111,1.0,1.0,1.0
MPLADS-002690,1,81.0,92.0,88.1,81.0,11.0,11.0,11.0,-9.0,0.9529,0.0,0.0,0.0,0.9529,-0.0182,11.0,11.0,0,60.0,85.0,25.0,1.4167,1.0,1.0,1.0
MPLADS-002691,1,72.9,88.3,81.8,72.9,15.4,15.4,15.4,-17.1,0.2025,0.0,0.0,0.0,0.2025,0.048,15.4,15.4,3,120.0,360.0,240.0,3.0,1.0,1.0,1.0
MPLADS-002692,1,84.8,85.1,98.9,84.8,0.3,0.3,0.3,-5.2,0.5235,0.0,0.0,0.0,0.5235,0.0299,0.3,0.3,0,160.0,162.0,2.0,1.0125,1.0,1.0,1.0
MPLADS-002693,1,86.2,88.3,96.6,86.2,2.1,2.1,2.1,-3.8,0.6246,0.0,0.0,0.0,0.6246,0.0448,2.1,2.1,0,150.0,138.0,0.0,0.92,1.0,1.0,1.0
MPLADS-002694,1,79.9,85.9,80.3,79.9,6.0,6.0,6.0,-10.1,0.4097,0.0,0.0,0.0,0.4097,0.0376,6.0,6.0,0,210.0,195.0,0.0,0.9286,1.0,1.0,1.0
MPLADS-002695,1,88.7,91.5,89.2,88.7,2.8,2.8,2.8,-1.3,0.4549,0.0,0.0,0.0,0.4549,0.0493,2.8,2.8,0,180.0,195.0,15.0,1.0833,1.0,1.0,1.0
MPLADS-002696,1,70.6,89.7,86.6,70.6,19.1,19.1,19.1,-19.4,0.3239,0.0,0.0,0.0,0.3239,0.0408,19.1,19.1,0,210.0,218.0,8.0,1.0381,1.0,1.0,1.0
MPLADS-002697,1,76.3,88.2,91.2,76.3,11.9,11.9,11.9,-13.7,0.3834,0.0,0.0,0.0,0.3834,0.0019,11.9,11.9,0,210.0,199.0,0.0,0.9476,1.0,1.0,1.0
MPLADS-002698,1,97.6,94.5,91.2,97.6,3.1,-3.1,-3.1,7.6,0.9295,0.0,0.0,0.0,0.9295,0.0449,0.0,0.0,0,120.0,105.0,0.0,0.875,1.0,1.0,1.0
MPLADS-002699,1,71.2,86.3,93.1,71.2,15.1,15.1,15.1,-18.8,0.4594,0.0,0.0,0.0,0.4594,0.0436,15.1,15.1,0,160.0,155.0,0.0,0.9688,1.0,1.0,1.0
MPLADS-002700,1,91.0,96.9,89.0,91.0,5.9,5.9,5.9,1.0,0.4354,0.0,0.0,0.0,0.4354,0.0366,5.9,5.9,0,180.0,209.0,29.0,1.1611,1.0,1.0,1.0
MPLADS-002701,1,88.3,96.0,81.6,88.3,7.7,7.7,7.7,-1.7,1.6055,0.0,0.0,0.0,1.6055,0.0409,7.7,7.7,0,60.0,55.0,0.0,0.9167,1.0,1.0,1.0
MPLADS-002702,1,95.5,86.1,95.9,95.5,9.4,-9.4,-9.4,5.5,1.1369,0.0,0.0,0.0,1.1369,0.0273,0.0,0.0,0,90.0,84.0,0.0,0.9333,1.0,1.0,1.0
MPLADS-002703,1,73.7,89.4,81.7,73.7,15.7,15.7,15.7,-16.3,0.1365,0.0,0.0,0.0,0.1365,0.0463,15.7,15.7,4,180.0,540.0,360.0,3.0,1.0,1.0,1.0
MPLADS-002704,1,89.9,89.6,88.2,89.9,0.3,-0.3,-0.3,-0.1,0.6116,0.0,0.0,0.0,0.6116,0.0023,0.0,0.0,0,160.0,147.0,0.0,0.9187,1.0,1.0,1.0
MPLADS-002705,1,70.9,94.4,90.7,70.9,23.5,23.5,23.5,-19.1,0.7966,0.0,0.0,0.0,0.7966,0.0073,23.5,23.5,0,90.0,89.0,0.0,0.9889,1.0,1.0,1.0
MPLADS-002706,1,85.7,89.7,88.5,85.7,4.0,4.0,4.0,-4.3,0.4395,0.0,0.0,0.0,0.4395,-0.0008,4.0,4.0,0,210.0,195.0,0.0,0.9286,1.0,1.0,1.0
MPLADS-002707,1,90.7,91.1,87.6,90.7,0.4,0.4,0.4,0.7,0.7198,0.0,0.0,0.0,0.7198,-0.0009,0.4,0.4,0,120.0,126.0,6.0,1.05,1.0,1.0,1.0
MPLADS-002708,1,84.4,85.3,82.0,84.4,0.9,0.9,0.9,-5.6,0.4058,0.0,0.0,0.0,0.4058,-0.008,0.9,0.9,0,210.0,208.0,0.0,0.9905,1.0,1.0,1.0
MPLADS-002709,1,87.6,93.9,81.4,87.6,6.3,6.3,6.3,-2.4,0.3665,0.0,0.0,0.0,0.3665,-0.013,6.3,6.3,0,210.0,239.0,29.0,1.1381,1.0,1.0,1.0
MPLADS-002710,1,98.0,91.3,91.9,98.0,6.7,-6.7,-6.7,8.0,0.5632,0.0,0.0,0.0,0.5632,-0.0168,0.0,0.0,0,150.0,174.0,24.0,1.16,1.0,1.0,1.0
MPLADS-002711,1,70.4,97.9,80.2,70.4,27.5,27.5,27.5,-19.6,0.3868,0.0,0.0,0.0,0.3868,0.0223,27.5,27.5,0,160.0,182.0,22.0,1.1375,1.0,1.0,1.0
MPLADS-002712,1,52.4,87.7,95.7,52.4,35.3,35.3,35.3,-37.6,0.0624,0.0,0.0,0.0,0.0624,0.0394,35.3,35.3,4,210.0,840.0,630.0,4.0,1.0,1.0,1.0
MPLADS-002713,1,91.2,86.9,83.9,91.2,4.3,-4.3,-4.3,1.2,0.6657,0.0,0.0,0.0,0.6657,0.0085,0.0,0.0,0,120.0,137.0,17.0,1.1417,1.0,1.0,1.0
MPLADS-002714,1,70.3,90.4,82.0,70.3,20.1,20.1,20.1,-19.7,0.6221,0.0,0.0,0.0,0.6221,-0.0034,20.1,20.1,0,120.0,113.0,0.0,0.9417,1.0,1.0,1.0
MPLADS-002715,1,22.9,56.3,90.0,22.9,33.4,33.4,33.4,-67.1,0.1547,0.0,0.0,0.0,0.1547,0.0191,33.4,33.4,0,160.0,148.0,0.0,0.925,1.0,1.0,1.0
MPLADS-002716,1,82.1,86.3,92.0,82.1,4.2,4.2,4.2,-7.9,0.5297,0.0,0.0,0.0,0.5297,0.0399,4.2,4.2,0,160.0,155.0,0.0,0.9688,1.0,1.0,1.0
MPLADS-002717,1,99.8,97.8,94.8,99.8,2.0,-2.0,-2.0,9.8,0.4798,0.0,0.0,0.0,0.4798,0.0219,0.0,0.0,0,210.0,208.0,0.0,0.9905,1.0,1.0,1.0
MPLADS-002718,1,95.1,93.3,97.5,95.1,1.8,-1.8,-1.8,5.1,0.4877,0.0,0.0,0.0,0.4877,0.0,0.0,0.0,0,210.0,195.0,0.0,0.9286,1.0,1.0,1.0
MPLADS-002719,1,84.2,147.5,91.2,84.2,63.3,63.3,63.3,-5.8,0.2153,0.0,0.0,0.0,0.2153,0.0357,63.3,63.3,0,400.0,391.0,0.0,0.9775,1.0,1.0,1.0
MPLADS-002720,1,34.7,91.2,83.6,34.7,56.5,56.5,56.5,-55.3,0.0822,0.0,0.0,0.0,0.0822,-0.0006,56.5,56.5,0,400.0,422.0,22.0,1.055,1.0,1.0,0.0
MPLADS-002721,1,94.2,95.7,90.9,94.2,1.5,1.5,1.5,4.2,0.4114,0.0,0.0,0.0,0.4114,-0.0134,1.5,1.5,0,210.0,229.0,19.0,1.0905,1.0,1.0,1.0
MPLADS-002722,1,94.8,94.6,85.4,94.8,0.2,-0.2,-0.2,4.8,0.5816,0.0,0.0,0.0,0.5816,0.0303,0.0,0.0,0,160.0,163.0,3.0,1.0188,1.0,1.0,1.0
MPLADS-002723,1,96.3,96.9,92.0,96.3,0.6,0.6,0.6,6.3,0.2309,0.0,0.0,0.0,0.2309,0.0112,0.6,0.6,0,400.0,417.0,17.0,1.0425,1.0,1.0,1.0
MPLADS-002724,1,91.7,94.6,94.9,91.7,2.9,2.9,2.9,1.7,0.2163,0.0,0.0,0.0,0.2163,0.02,2.9,2.9,0,400.0,424.0,24.0,1.06,1.0,1.0,1.0
MPLADS-002725,1,18.5,90.7,93.4,18.5,72.2,72.2,72.2,-71.5,0.0979,0.0,0.0,0.0,0.0979,0.0089,72.2,72.2,0,160.0,189.0,29.0,1.1812,1.0,1.0,0.0
MPLADS-002726,1,99.7,92.3,94.2,99.7,7.4,-7.4,-7.4,9.7,0.7225,0.0,0.0,0.0,0.7225,0.048,0.0,0.0,0,150.0,138.0,0.0,0.92,1.0,1.0,1.0
MPLADS-002727,1,16.9,88.9,81.4,16.9,72.0,72.0,72.0,-73.1,0.0918,0.0,0.0,0.0,0.0918,0.0134,72.0,72.0,0,150.0,184.0,34.0,1.2267,1.0,1.0,0.0
MPLADS-002728,1,80.4,92.1,96.5,80.4,11.7,11.7,11.7,-9.6,0.402,0.0,0.0,0.0,0.402,0.0359,11.7,11.7,0,180.0,200.0,20.0,1.1111,1.0,1.0,1.0
MPLADS-002729,1,71.6,93.4,98.9,71.6,21.8,21.8,21.8,-18.4,0.4091,0.0,0.0,0.0,0.4091,-0.0126,21.8,21.8,0,180.0,175.0,0.0,0.9722,1.0,1.0,1.0
MPLADS-002730,1,71.2,91.6,92.6,71.2,20.4,20.4,20.4,-18.8,0.2967,0.0,0.0,0.0,0.2967,0.0377,20.4,20.4,0,210.0,240.0,30.0,1.1429,1.0,1.0,1.0
MPLADS-002731,1,72.3,89.8,87.0,72.3,17.5,17.5,17.5,-17.7,0.4155,0.0,0.0,0.0,0.4155,0.0011,17.5,17.5,0,160.0,174.0,14.0,1.0875,1.0,1.0,1.0
MPLADS-002732,1,81.5,86.1,99.2,81.5,4.6,4.6,4.6,-8.5,0.1978,0.0,0.0,0.0,0.1978,-0.0114,4.6,4.6,0,400.0,412.0,12.0,1.03,1.0,1.0,1.0
MPLADS-002733,1,82.9,92.7,80.0,82.9,9.8,9.8,9.8,-7.1,0.5314,0.0,0.0,0.0,0.5314,0.0452,9.8,9.8,0,150.0,156.0,6.0,1.04,1.0,1.0,1.0
MPLADS-002734,1,99.9,138.3,82.7,99.9,38.4,38.4,38.4,9.9,0.8763,0.0,0.0,0.0,0.8763,0.0495,38.4,38.4,0,90.0,114.0,24.0,1.2667,1.0,1.0,1.0
MPLADS-002735,1,90.4,87.9,97.2,90.4,2.5,-2.5,-2.5,0.4,0.7661,0.0,0.0,0.0,0.7661,-0.0011,0.0,0.0,0,120.0,118.0,0.0,0.9833,1.0,1.0,1.0
MPLADS-002736,1,91.1,92.0,96.8,91.1,0.9,0.9,0.9,1.1,0.2261,0.0,0.0,0.0,0.2261,0.0344,0.9,0.9,0,400.0,403.0,3.0,1.0075,1.0,1.0,1.0
MPLADS-002737,1,89.3,88.9,93.3,89.3,0.4,-0.4,-0.4,-0.7,1.2233,0.0,0.0,0.0,1.2233,0.0059,0.0,0.0,0,60.0,73.0,13.0,1.2167,1.0,1.0,1.0
MPLADS-002738,1,77.3,98.0,90.4,77.3,20.7,20.7,20.7,-12.7,0.9662,0.0,0.0,0.0,0.9662,0.0143,20.7,20.7,0,60.0,80.0,20.0,1.3333,1.0,1.0,1.0
MPLADS-002739,1,85.3,87.6,82.5,85.3,2.3,2.3,2.3,-4.7,0.2193,0.0,0.0,0.0,0.2193,0.0022,2.3,2.3,0,400.0,389.0,0.0,0.9725,1.0,1.0,1.0
MPLADS-002740,1,76.4,96.0,81.6,76.4,19.6,19.6,19.6,-13.6,0.1823,0.0,0.0,0.0,0.1823,0.0299,19.6,19.6,0,400.0,419.0,19.0,1.0475,1.0,1.0,1.0
MPLADS-002741,1,79.1,90.3,82.7,79.1,11.2,11.2,11.2,-10.9,1.1985,0.0,0.0,0.0,1.1985,0.0012,11.2,11.2,0,60.0,66.0,6.0,1.1,1.0,1.0,1.0
MPLADS-002742,1,73.8,97.1,80.8,73.8,23.3,23.3,23.3,-16.2,0.9711,0.0,0.0,0.0,0.9711,0.0341,23.3,23.3,0,90.0,76.0,0.0,0.8444,1.0,1.0,1.0
MPLADS-002743,1,71.2,97.2,92.6,71.2,26.0,26.0,26.0,-18.8,0.4715,0.0,0.0,0.0,0.4715,0.0005,26.0,26.0,0,120.0,151.0,31.0,1.2583,1.0,1.0,1.0
MPLADS-002744,1,89.1,90.4,94.8,89.1,1.3,1.3,1.3,-0.9,0.4455,0.0,0.0,0.0,0.4455,0.0295,1.3,1.3,0,180.0,200.0,20.0,1.1111,1.0,1.0,1.0
MPLADS-002745,1,17.4,90.1,95.7,17.4,72.7,72.7,72.7,-72.6,0.0431,0.0,0.0,0.0,0.0431,0.0386,72.7,72.7,0,400.0,404.0,4.0,1.01,1.0,1.0,0.0
MPLADS-002746,1,80.3,88.5,84.1,80.3,8.2,8.2,8.2,-9.7,0.6476,0.0,0.0,0.0,0.6476,0.0104,8.2,8.2,0,90.0,124.0,34.0,1.3778,1.0,1.0,1.0
MPLADS-002747,1,91.6,158.4,85.8,91.6,66.8,66.8,66.8,1.6,1.6357,0.0,0.0,0.0,1.6357,0.0395,66.8,66.8,0,60.0,56.0,0.0,0.9333,1.0,1.0,1.0
MPLADS-002748,1,92.1,89.4,94.9,92.1,2.7,-2.7,-2.7,2.1,0.8771,0.0,0.0,0.0,0.8771,0.039,0.0,0.0,0,120.0,105.0,0.0,0.875,1.0,1.0,1.0
MPLADS-002749,1,96.5,87.2,85.1,96.5,9.3,-9.3,-9.3,6.5,0.5361,0.0,0.0,0.0,0.5361,0.0245,0.0,0.0,0,180.0,180.0,0.0,1.0,1.0,1.0,1.0
MPLADS-002750,1,97.7,85.4,98.1,97.7,12.3,-12.3,-12.3,7.7,0.414,0.0,0.0,0.0,0.414,-0.0176,0.0,0.0,0,210.0,236.0,26.0,1.1238,1.0,1.0,1.0
MPLADS-002751,1,77.2,96.1,98.8,77.2,18.9,18.9,18.9,-12.8,1.331,0.0,0.0,0.0,1.331,-0.0073,18.9,18.9,0,60.0,58.0,0.0,0.9667,1.0,1.0,1.0
MPLADS-002752,1,86.5,85.3,84.2,86.5,1.2,-1.2,-1.2,-3.5,0.4676,0.0,0.0,0.0,0.4676,0.0203,0.0,0.0,0,160.0,185.0,25.0,1.1562,1.0,1.0,1.0
MPLADS-002753,1,74.2,90.1,82.3,74.2,15.9,15.9,15.9,-15.8,0.8729,0.0,0.0,0.0,0.8729,0.0322,15.9,15.9,0,90.0,85.0,0.0,0.9444,1.0,1.0,1.0
MPLADS-002754,1,84.1,96.9,83.2,84.1,12.8,12.8,12.8,-5.9,0.5721,0.0,0.0,0.0,0.5721,0.018,12.8,12.8,0,120.0,147.0,27.0,1.225,1.0,1.0,1.0
MPLADS-002755,1,76.0,87.3,84.0,76.0,11.3,11.3,11.3,-14.0,1.2258,0.0,0.0,0.0,1.2258,0.0239,11.3,11.3,0,60.0,62.0,2.0,1.0333,1.0,1.0,1.0
