project_id,payment_count,total_paid,average_payment,median_payment,min_payment,max_payment,payment_amount_std,first_payment_date,last_payment_date,payment_span_days,average_days_between_payments,median_days_between_payments,payment_interval_std,payment_velocity_mean,payment_velocity_max,payment_frequency_mean,payment_concentration_max,duplicate_payment_count,duplicate_payment_rate,payment_timing_anomaly_count,payment_timing_anomaly_rate,unverified_payment_count,unverified_payment_rate,round_number_payment_count,round_number_payment_rate,final_installment_count,final_installment_amount,final_installment_share
MPLADS-002845,3,7987000.0,2662333.33,2662300.0,2662300.0,2662400.0,57.74,2023-05-14,2024-02-21,283,141.5,141.5,0.71,19967.5,19968.0,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,2662400.0,0.3333
MPLADS-002846,3,2099000.0,699666.67,699700.0,699600.0,699700.0,57.74,2023-10-14,2023-12-26,73,36.5,36.5,0.71,17491.67,17492.5,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,699600.0,0.3333
MPLADS-002847,3,1793000.0,597666.67,597700.0,597600.0,597700.0,57.74,2024-01-03,2024-04-10,98,49.0,49.0,0.0,11206.25,11206.88,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,597600.0,0.3333
MPLADS-002848,3,2420000.0,806666.67,806700.0,806600.0,806700.0,57.74,2022-11-12,2023-03-08,116,58.0,58.0,0.0,15125.0,15125.62,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,806600.0,0.3333
MPLADS-002849,3,1364000.0,454666.67,454700.0,454600.0,454700.0,57.74,2023-07-23,2023-11-03,103,51.5,51.5,0.71,9093.33,9094.0,50.0,0.3334,0,0.0,0,0.0,3,1.0,0,0.0,1,454600.0,0.3333
MPLADS-002850,3,1796000.0,598666.67,598700.0,598600.0,598700.0,57.74,2023-05-06,2023-09-03,120,60.0,60.0,0.0,9977.78,9978.33,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,598600.0,0.3333
MPLADS-002851,3,2044000.0,681333.33,681300.0,681300.0,681400.0,57.74,2023-06-29,2023-09-29,92,46.0,46.0,0.0,13626.67,13628.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,681400.0,0.3334
MPLADS-002852,3,2493000.0,831000.0,831000.0,831000.0,831000.0,0.0,2023-08-22,2023-09-26,35,17.5,17.5,0.71,41550.0,41550.0,20.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,831000.0,0.3333
MPLADS-002853,3,1585000.0,528333.33,528300.0,528300.0,528400.0,57.74,2022-07-21,2022-11-19,121,60.5,60.5,0.71,10566.67,10568.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,528400.0,0.3334
MPLADS-002854,2,492000.0,246000.0,246000.0,246000.0,246000.0,0.0,2023-06-29,2023-08-13,45,45.0,45.0,0.0,8200.0,8200.0,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,246000.0,0.5
MPLADS-002855,3,2063000.0,687666.67,687700.0,687600.0,687700.0,57.74,2022-06-02,2022-08-29,88,44.0,44.0,0.0,17191.67,17192.5,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,687600.0,0.3333
MPLADS-002856,3,2687000.0,895666.67,895700.0,895600.0,895700.0,57.74,2022-04-22,2022-08-16,116,58.0,58.0,0.0,16793.75,16794.38,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,895600.0,0.3333
MPLADS-002857,2,670000.0,335000.0,335000.0,335000.0,335000.0,0.0,2023-09-30,2023-11-26,57,57.0,57.0,0.0,7444.44,7444.44,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,335000.0,0.5
MPLADS-002858,3,1519000.0,506333.33,506300.0,506300.0,506400.0,57.74,2023-09-13,2023-12-22,100,50.0,50.0,0.0,10126.67,10128.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,506400.0,0.3334
MPLADS-002859,3,2118000.0,706000.0,706000.0,706000.0,706000.0,0.0,2022-12-20,2023-05-17,148,74.0,74.0,0.0,10085.71,10085.71,70.0,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,706000.0,0.3333
MPLADS-002860,3,1756000.0,585333.33,585300.0,585300.0,585400.0,57.74,2023-08-09,2023-12-25,138,69.0,69.0,0.0,9755.56,9756.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,585400.0,0.3334
MPLADS-002861,3,1406000.0,468666.67,468700.0,468600.0,468700.0,57.74,2023-07-10,2023-10-28,110,55.0,55.0,0.0,9373.33,9374.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,468600.0,0.3333
MPLADS-002862,3,1161000.0,387000.0,387000.0,387000.0,387000.0,0.0,2023-12-21,2024-04-11,112,56.0,56.0,0.0,7740.0,7740.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,387000.0,0.3333
MPLADS-002863,3,3088000.0,1029333.33,1029300.0,1029300.0,1029400.0,57.74,2023-07-05,2023-10-25,112,56.0,56.0,0.0,17155.56,17156.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,1029400.0,0.3334
MPLADS-002864,3,1947000.0,649000.0,649000.0,649000.0,649000.0,0.0,2023-05-26,2023-10-20,147,73.5,73.5,0.71,9271.43,9271.43,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,649000.0,0.3333
MPLADS-002865,3,11659000.0,3886333.33,3886300.0,3886300.0,3886400.0,57.74,2023-09-05,2024-05-20,258,129.0,129.0,0.0,29147.5,29148.0,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3886400.0,0.3333
MPLADS-002866,3,1716000.0,572000.0,572000.0,572000.0,572000.0,0.0,2022-04-13,2022-07-02,80,40.0,40.0,0.0,14300.0,14300.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,572000.0,0.3333
MPLADS-002867,3,3201000.0,1067000.0,1067000.0,1067000.0,1067000.0,0.0,2023-05-11,2023-10-20,162,81.0,81.0,0.0,15242.86,15242.86,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1067000.0,0.3333
MPLADS-002868,2,822000.0,411000.0,411000.0,411000.0,411000.0,0.0,2023-12-21,2024-01-16,26,26.0,26.0,0.0,13700.0,13700.0,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,411000.0,0.5
MPLADS-002869,3,1526000.0,508666.67,508700.0,508600.0,508700.0,57.74,2022-05-27,2022-09-12,108,54.0,54.0,0.0,10173.33,10174.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,508600.0,0.3333
MPLADS-002870,3,16374000.0,5458000.0,5458000.0,5458000.0,5458000.0,0.0,2022-10-08,2023-07-14,279,139.5,139.5,0.71,40935.0,40935.0,133.3,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,5458000.0,0.3333
MPLADS-002871,3,1926000.0,642000.0,642000.0,642000.0,642000.0,0.0,2022-03-19,2022-07-11,114,57.0,57.0,0.0,10700.0,10700.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,642000.0,0.3333
MPLADS-002872,3,13872000.0,4624000.0,4624000.0,4624000.0,4624000.0,0.0,2022-08-09,2023-01-16,160,80.0,80.0,0.0,66057.14,66057.14,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4624000.0,0.3333
MPLADS-002873,3,2990000.0,996666.67,996700.0,996600.0,996700.0,57.74,2022-09-12,2023-02-13,154,77.0,77.0,0.0,14238.09,14238.57,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,996600.0,0.3333
MPLADS-002874,3,2226000.0,742000.0,742000.0,742000.0,742000.0,0.0,2022-11-20,2023-03-16,116,58.0,58.0,0.0,13912.5,13912.5,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,742000.0,0.3333
MPLADS-002875,3,8284000.0,2761333.33,2761300.0,2761300.0,2761400.0,57.74,2022-07-07,2022-10-14,99,49.5,49.5,0.71,51775.0,51776.25,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,2761400.0,0.3333
MPLADS-002876,3,9902000.0,3300666.67,3300700.0,3300600.0,3300700.0,57.74,2024-05-10,2025-01-31,266,133.0,133.0,0.0,24755.0,24755.25,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3300600.0,0.3333
MPLADS-002877,3,3246000.0,1082000.0,1082000.0,1082000.0,1082000.0,0.0,2023-12-20,2024-05-24,156,78.0,78.0,0.0,15457.14,15457.14,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1082000.0,0.3333
MPLADS-002878,3,1332000.0,444000.0,444000.0,444000.0,444000.0,0.0,2022-12-06,2023-03-07,91,45.5,45.5,0.71,8880.0,8880.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,444000.0,0.3333
MPLADS-002879,3,12222000.0,4074000.0,4074000.0,4074000.0,4074000.0,0.0,2024-06-09,2025-03-10,274,137.0,137.0,0.0,30555.0,30555.0,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4074000.0,0.3333
MPLADS-002880,2,982000.0,491000.0,491000.0,491000.0,491000.0,0.0,2023-08-24,2023-10-16,53,53.0,53.0,0.0,10911.11,10911.11,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,491000.0,0.5
MPLADS-002881,2,870000.0,435000.0,435000.0,435000.0,435000.0,0.0,2023-12-02,2024-01-20,49,49.0,49.0,0.0,9666.67,9666.67,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,435000.0,0.5
MPLADS-002882,3,1135000.0,378333.33,378300.0,378300.0,378400.0,57.74,2022-07-10,2022-11-01,114,57.0,57.0,0.0,7566.67,7568.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,378400.0,0.3334
MPLADS-002883,3,2758000.0,919333.33,919300.0,919300.0,919400.0,57.74,2023-04-24,2023-09-02,131,65.5,65.5,0.71,15322.22,15323.33,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,919400.0,0.3334
MPLADS-002884,3,2547000.0,849000.0,849000.0,849000.0,849000.0,0.0,2022-05-01,2022-08-11,102,51.0,51.0,0.0,15918.75,15918.75,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,849000.0,0.3333
MPLADS-002885,3,1742000.0,580666.67,580700.0,580600.0,580700.0,57.74,2023-07-11,2023-11-30,142,71.0,71.0,0.0,8295.24,8295.71,70.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,580600.0,0.3333
MPLADS-002886,3,1765000.0,588333.33,588300.0,588300.0,588400.0,57.74,2024-02-25,2024-07-12,138,69.0,69.0,0.0,9805.56,9806.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,588400.0,0.3334
MPLADS-002887,3,1570000.0,523333.33,523300.0,523300.0,523400.0,57.74,2023-04-01,2023-07-02,92,46.0,46.0,0.0,13083.33,13085.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,523400.0,0.3334
MPLADS-002888,3,1958000.0,652666.67,652700.0,652600.0,652700.0,57.74,2022-08-20,2022-11-27,99,49.5,49.5,0.71,12237.5,12238.12,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,652600.0,0.3333
MPLADS-002889,2,833000.0,416500.0,416500.0,416500.0,416500.0,0.0,2022-06-12,2022-08-10,59,59.0,59.0,0.0,9255.56,9255.56,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,416500.0,0.5
MPLADS-002890,3,2435000.0,811666.67,811700.0,811600.0,811700.0,57.74,2023-08-03,2024-01-05,155,77.5,77.5,0.71,11595.24,11595.71,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,811600.0,0.3333
MPLADS-002891,3,3029000.0,1009666.67,1009700.0,1009600.0,1009700.0,57.74,2023-08-31,2023-11-09,70,35.0,35.0,0.0,33655.56,33656.67,30.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1009600.0,0.3333
MPLADS-002892,3,2239000.0,746333.33,746300.0,746300.0,746400.0,57.74,2022-06-09,2022-10-13,126,63.0,63.0,0.0,12438.89,12440.0,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,746400.0,0.3334
MPLADS-002893,2,869000.0,434500.0,434500.0,434500.0,434500.0,0.0,2022-05-07,2022-07-07,61,61.0,61.0,0.0,9655.56,9655.56,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,434500.0,0.5
MPLADS-002894,2,627000.0,313500.0,313500.0,313500.0,313500.0,0.0,2024-01-26,2024-03-09,43,43.0,43.0,0.0,6966.67,6966.67,45.0,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,313500.0,0.5
MPLADS-002895,2,473000.0,236500.0,236500.0,236500.0,236500.0,0.0,2023-11-11,2023-12-10,29,29.0,29.0,0.0,7883.33,7883.33,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,236500.0,0.5
MPLADS-002896,3,1654000.0,551333.33,551300.0,551300.0,551400.0,57.74,2023-12-24,2024-03-31,98,49.0,49.0,0.0,11026.67,11028.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,551400.0,0.3334
MPLADS-002897,3,2325000.0,775000.0,775000.0,775000.0,775000.0,0.0,2022-06-15,2022-09-29,106,53.0,53.0,0.0,14531.25,14531.25,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,775000.0,0.3333
MPLADS-002898,3,14994000.0,4998000.0,4998000.0,4998000.0,4998000.0,0.0,2023-06-13,2024-03-17,278,139.0,139.0,0.0,37485.0,37485.0,133.3,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,4998000.0,0.3333
MPLADS-002899,2,457000.0,228500.0,228500.0,228500.0,228500.0,0.0,2023-11-24,2023-12-25,31,31.0,31.0,0.0,7616.67,7616.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,228500.0,0.5
MPLADS-002900,3,2155000.0,718333.33,718300.0,718300.0,718400.0,57.74,2023-03-14,2023-06-20,98,49.0,49.0,0.0,13468.75,13470.0,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,718400.0,0.3334
MPLADS-002901,3,3914000.0,1304666.67,1304700.0,1304600.0,1304700.0,57.74,2023-04-23,2023-09-11,141,70.5,70.5,0.71,18638.09,18638.57,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1304600.0,0.3333
MPLADS-002902,3,2221000.0,740333.33,740300.0,740300.0,740400.0,57.74,2022-06-29,2022-10-21,114,57.0,57.0,0.0,12338.89,12340.0,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,740400.0,0.3334
MPLADS-002903,2,598000.0,299000.0,299000.0,299000.0,299000.0,0.0,2023-08-05,2023-09-03,29,29.0,29.0,0.0,9966.67,9966.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,299000.0,0.5
MPLADS-002904,2,358000.0,179000.0,179000.0,179000.0,179000.0,0.0,2022-11-28,2023-01-02,35,35.0,35.0,0.0,5966.67,5966.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,179000.0,0.5
MPLADS-002905,3,2245000.0,748333.33,748300.0,748300.0,748400.0,57.74,2023-11-18,2024-03-07,110,55.0,55.0,0.0,14966.67,14968.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,748400.0,0.3334
MPLADS-002906,2,566000.0,283000.0,283000.0,283000.0,283000.0,0.0,2023-02-25,2023-04-10,44,44.0,44.0,0.0,9433.33,9433.33,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,283000.0,0.5
MPLADS-002907,3,1935000.0,645000.0,645000.0,645000.0,645000.0,0.0,2023-12-11,2024-04-09,120,60.0,60.0,0.0,12093.75,12093.75,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,645000.0,0.3333
MPLADS-002908,2,606000.0,303000.0,303000.0,303000.0,303000.0,0.0,2022-06-15,2022-07-26,41,41.0,41.0,0.0,6733.33,6733.33,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,303000.0,0.5
MPLADS-002909,3,1882000.0,627333.33,627300.0,627300.0,627400.0,57.74,2022-05-08,2022-09-09,124,62.0,62.0,0.0,10455.56,10456.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,627400.0,0.3334
MPLADS-002910,3,1771000.0,590333.33,590300.0,590300.0,590400.0,57.74,2022-08-03,2022-11-23,112,56.0,56.0,0.0,11806.67,11808.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,590400.0,0.3334
MPLADS-002911,3,1464000.0,488000.0,488000.0,488000.0,488000.0,0.0,2023-07-03,2023-10-05,94,47.0,47.0,0.0,12200.0,12200.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,488000.0,0.3333
MPLADS-002912,3,1378000.0,459333.33,459300.0,459300.0,459400.0,57.74,2024-01-09,2024-05-11,123,61.5,61.5,0.71,9186.67,9188.0,50.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,459400.0,0.3334
MPLADS-002913,3,2445000.0,815000.0,815000.0,815000.0,815000.0,0.0,2022-06-06,2022-10-08,124,62.0,62.0,0.0,13583.33,13583.33,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,815000.0,0.3333
MPLADS-002914,3,1531000.0,510333.33,510300.0,510300.0,510400.0,57.74,2023-12-10,2024-03-16,97,48.5,48.5,0.71,10206.67,10208.0,50.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,510400.0,0.3334
MPLADS-002915,2,361000.0,180500.0,180500.0,180500.0,180500.0,0.0,2022-12-10,2023-01-04,25,25.0,25.0,0.0,6016.67,6016.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,180500.0,0.5
MPLADS-002916,3,2724000.0,908000.0,908000.0,908000.0,908000.0,0.0,2023-12-06,2024-03-15,100,50.0,50.0,0.0,17025.0,17025.0,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,908000.0,0.3333
MPLADS-002917,3,3113000.0,1037666.67,1037700.0,1037600.0,1037700.0,57.74,2023-04-29,2023-09-12,136,68.0,68.0,0.0,17294.44,17295.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1037600.0,0.3333
MPLADS-002918,2,791000.0,395500.0,395500.0,395500.0,395500.0,0.0,2023-03-03,2023-04-22,50,50.0,50.0,0.0,8788.89,8788.89,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,395500.0,0.5
MPLADS-002919,3,2076000.0,692000.0,692000.0,692000.0,692000.0,0.0,2023-03-31,2023-07-27,118,59.0,59.0,0.0,12975.0,12975.0,53.3,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,692000.0,0.3333
MPLADS-002920,3,2395000.0,798333.33,798300.0,798300.0,798400.0,57.74,2022-11-15,2023-03-29,134,67.0,67.0,0.0,11404.76,11405.71,70.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,798400.0,0.3334
MPLADS-002921,3,3042000.0,1014000.0,1014000.0,1014000.0,1014000.0,0.0,2022-11-16,2023-04-03,138,69.0,69.0,0.0,14485.71,14485.71,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1014000.0,0.3333
MPLADS-002922,2,799000.0,399500.0,399500.0,399500.0,399500.0,0.0,2023-04-03,2023-05-31,58,58.0,58.0,0.0,8877.78,8877.78,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,399500.0,0.5
MPLADS-002923,3,1502000.0,500666.67,500700.0,500600.0,500700.0,57.74,2023-04-05,2023-06-20,76,38.0,38.0,0.0,12516.67,12517.5,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,500600.0,0.3333
MPLADS-002924,3,2026000.0,675333.33,675300.0,675300.0,675400.0,57.74,2023-09-08,2023-12-02,85,42.5,42.5,0.71,16883.33,16885.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,675400.0,0.3334
MPLADS-002925,2,440000.0,220000.0,220000.0,220000.0,220000.0,0.0,2023-07-09,2023-08-03,25,25.0,25.0,0.0,7333.33,7333.33,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,220000.0,0.5
MPLADS-002926,3,1715000.0,571666.67,571700.0,571600.0,571700.0,57.74,2022-09-10,2023-01-22,134,67.0,67.0,0.0,9527.78,9528.33,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,571600.0,0.3333
MPLADS-002927,3,1472000.0,490666.67,490700.0,490600.0,490700.0,57.74,2022-03-31,2022-07-10,101,50.5,50.5,0.71,9200.0,9200.62,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,490600.0,0.3333
MPLADS-002928,3,2203000.0,734333.33,734300.0,734300.0,734400.0,57.74,2024-01-09,2024-05-15,127,63.5,63.5,0.71,12238.89,12240.0,60.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,734400.0,0.3334
MPLADS-002929,3,13932000.0,4644000.0,4644000.0,4644000.0,4644000.0,0.0,2024-01-17,2024-10-09,266,133.0,133.0,0.0,34830.0,34830.0,133.3,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,4644000.0,0.3333
MPLADS-002930,3,14348000.0,4782666.67,4782700.0,4782600.0,4782700.0,57.74,2023-05-19,2024-02-25,282,141.0,141.0,0.0,35870.0,35870.25,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4782600.0,0.3333
MPLADS-002931,3,1627000.0,542333.33,542300.0,542300.0,542400.0,57.74,2022-11-25,2023-03-09,104,52.0,52.0,0.0,10846.67,10848.0,50.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,542400.0,0.3334
MPLADS-002932,3,2049000.0,683000.0,683000.0,683000.0,683000.0,0.0,2023-05-29,2023-08-18,81,40.5,40.5,0.71,17075.0,17075.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,683000.0,0.3333
MPLADS-002933,3,2029000.0,676333.33,676300.0,676300.0,676400.0,57.74,2022-05-31,2022-09-28,120,60.0,60.0,0.0,12681.25,12682.5,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,676400.0,0.3334
MPLADS-002934,3,2105000.0,701666.67,701700.0,701600.0,701700.0,57.74,2023-03-27,2024-05-27,427,213.5,213.5,0.71,13156.25,13156.88,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,701600.0,0.3333
MPLADS-002935,3,2262000.0,754000.0,754000.0,754000.0,754000.0,0.0,2023-07-27,2023-12-13,139,69.5,69.5,0.71,10771.43,10771.43,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,754000.0,0.3333
MPLADS-002936,2,972000.0,486000.0,486000.0,486000.0,486000.0,0.0,2023-07-15,2023-09-07,54,54.0,54.0,0.0,10800.0,10800.0,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,486000.0,0.5
MPLADS-002937,3,1390000.0,463333.33,463300.0,463300.0,463400.0,57.74,2023-08-15,2023-10-20,66,33.0,33.0,0.0,15444.44,15446.67,30.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,463400.0,0.3334
MPLADS-002938,3,1566000.0,522000.0,522000.0,522000.0,522000.0,0.0,2023-09-19,2024-01-09,112,56.0,56.0,0.0,9787.5,9787.5,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,522000.0,0.3333
MPLADS-002939,3,1928000.0,642666.67,642700.0,642600.0,642700.0,57.74,2022-07-01,2022-08-29,59,29.5,29.5,0.71,32133.33,32135.0,20.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,642600.0,0.3333
MPLADS-002940,3,3296000.0,1098666.67,1098700.0,1098600.0,1098700.0,57.74,2023-02-01,2023-06-21,140,70.0,70.0,0.0,15695.24,15695.71,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1098600.0,0.3333
MPLADS-002941,3,10525000.0,3508333.33,3508300.0,3508300.0,3508400.0,57.74,2023-11-20,2024-08-26,280,140.0,140.0,0.0,26312.5,26313.0,133.3,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,3508400.0,0.3333
MPLADS-002942,3,3197000.0,1065666.67,1065700.0,1065600.0,1065700.0,57.74,2022-12-29,2023-05-03,125,62.5,62.5,0.71,17761.11,17761.67,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1065600.0,0.3333
MPLADS-002943,2,838000.0,419000.0,419000.0,419000.0,419000.0,0.0,2022-04-20,2022-06-13,54,54.0,54.0,0.0,9311.11,9311.11,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,419000.0,0.5
MPLADS-002944,3,2066000.0,688666.67,688700.0,688600.0,688700.0,57.74,2023-09-19,2024-02-06,140,70.0,70.0,0.0,11477.78,11478.33,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,688600.0,0.3333
MPLADS-002945,3,2490000.0,830000.0,830000.0,830000.0,830000.0,0.0,2022-08-24,2022-12-24,122,61.0,61.0,0.0,13833.33,13833.33,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,830000.0,0.3333
MPLADS-002946,3,2501000.0,833666.67,833700.0,833600.0,833700.0,57.74,2023-09-19,2024-01-27,130,65.0,65.0,0.0,13894.44,13895.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,833600.0,0.3333
MPLADS-002947,3,3470000.0,1156666.67,1156700.0,1156600.0,1156700.0,57.74,2023-01-13,2023-05-28,135,67.5,67.5,0.71,16523.81,16524.29,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1156600.0,0.3333
MPLADS-002948,3,1822000.0,607333.33,607300.0,607300.0,607400.0,57.74,2023-06-09,2023-09-17,100,50.0,50.0,0.0,12146.67,12148.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,607400.0,0.3334
MPLADS-002949,3,1727000.0,575666.67,575700.0,575600.0,575700.0,57.74,2022-04-09,2022-06-20,72,36.0,36.0,0.0,14391.67,14392.5,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,575600.0,0.3333
MPLADS-002950,2,873000.0,436500.0,436500.0,436500.0,436500.0,0.0,2022-04-20,2022-06-13,54,54.0,54.0,0.0,9700.0,9700.0,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,436500.0,0.5
MPLADS-002951,3,4289000.0,1429666.67,1429700.0,1429600.0,1429700.0,57.74,2023-05-13,2023-10-11,151,75.5,75.5,0.71,20423.81,20424.29,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1429600.0,0.3333
MPLADS-002952,3,10893000.0,3631000.0,3631000.0,3631000.0,3631000.0,0.0,2023-03-08,2023-12-19,286,143.0,143.0,0.0,27232.5,27232.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3631000.0,0.3333
MPLADS-002953,3,3389000.0,1129666.67,1129700.0,1129600.0,1129700.0,57.74,2023-12-21,2024-05-18,149,74.5,74.5,0.71,16138.09,16138.57,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1129600.0,0.3333
MPLADS-002954,2,535000.0,267500.0,267500.0,267500.0,267500.0,0.0,2023-04-21,2023-05-29,38,38.0,38.0,0.0,8916.67,8916.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,267500.0,0.5
