project_id,progress_anomaly_score,progress_anomaly_percentile,is_progress_anomaly,financial_minus_physical_progress,latest_physical_progress,latest_financial_progress,duration_overrun_days,ghost_work_index,execution_stall_score,baseline1_score,primary_reason,secondary_reason,tertiary_reason
MPLADS-002893,29.8,55.64,0,-3.6,93.9,90.3,32.0,0.0,0.0019,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002894,26.41,49.76,0,6.5,80.2,86.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002895,36.97,67.48,0,14.3,81.4,95.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002896,23.42,44.12,0,-9.7,99.2,89.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002897,16.58,30.68,0,3.6,94.0,97.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002898,39.59,71.4,0,20.8,73.9,94.7,16.0,0.0,0.018,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002899,34.28,63.08,0,3.6,83.3,86.9,2.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002900,2.51,2.78,0,9.1,83.2,92.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002901,7.7,12.54,0,1.9,89.5,91.4,1.0,0.0,0.0003,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002902,19.59,36.68,0,14.2,72.1,86.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002903,40.69,73.0,0,13.4,81.5,94.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002904,44.28,77.68,0,-1.6,98.6,97.0,9.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002905,53.08,83.9,0,47.0,91.1,138.1,15.0,0.0,0.0026,50.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002906,44.47,77.94,0,-1.1,92.0,90.9,28.0,0.0,0.0005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002907,16.35,30.22,0,-0.2,86.4,86.2,19.0,0.0,0.0047,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002908,34.27,63.04,0,17.7,78.3,96.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002909,18.96,35.44,0,16.9,80.1,97.0,5.0,0.0,0.0016,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002910,16.98,31.52,0,-5.5,95.4,89.9,17.0,0.0,0.0027,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002911,24.07,45.4,0,17.6,78.8,96.4,21.0,0.0,0.0035,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002912,29.71,55.48,0,-0.4,96.4,96.0,34.0,0.0,0.0068,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002913,10.96,19.16,0,9.9,80.5,90.4,6.0,0.0,0.0019,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002914,1.28,0.92,0,3.9,87.1,91.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002915,47.75,81.06,0,8.8,80.8,89.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002916,21.42,40.26,0,6.7,89.5,96.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002917,12.31,21.92,0,12.5,78.6,91.1,23.0,0.0,0.0091,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002918,7.34,11.86,0,2.7,91.2,93.9,9.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002919,3.45,4.38,0,2.1,86.3,88.4,16.0,0.0,0.0038,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002920,16.4,30.34,0,7.9,77.3,85.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002921,12.26,21.82,0,1.4,85.1,86.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002922,20.49,38.48,0,-4.8,92.2,87.4,26.0,0.0,0.0013,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002923,7.72,12.58,0,11.4,83.3,94.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002924,9.66,16.48,0,2.7,87.3,90.0,7.0,0.0,0.0006,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002925,47.51,80.92,0,-1.8,87.9,86.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002926,14.73,26.86,0,12.0,73.5,85.5,20.0,0.0,0.0087,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002927,2.62,2.98,0,16.4,76.1,92.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002928,9.27,15.7,0,-7.9,93.8,85.9,10.0,0.0,0.0023,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002929,74.5,93.54,0,65.6,28.5,94.1,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-002930,43.57,76.84,0,2.1,95.4,97.5,22.0,0.0,0.0195,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002931,8.87,14.86,0,4.1,93.7,97.8,5.0,0.0,0.0007,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002932,13.53,24.42,0,14.8,72.9,87.7,1.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002933,25.28,47.66,0,-5.7,99.9,94.2,20.0,0.0,0.0034,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002934,88.1,98.88,1,40.9,51.5,92.4,480.0,0.0,0.8793,75.0,EXTREME_DURATION_OVERRUN,SEVERE_PHYSICAL_FINANCIAL_GAP,STALLED_EXECUTION_TRAJECTORY
MPLADS-002935,12.54,22.36,0,10.6,75.5,86.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002936,28.97,54.24,0,-2.1,95.7,93.6,17.0,0.0,0.0005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002937,64.43,87.34,0,72.4,74.1,146.5,8.0,0.0,0.0005,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-002938,7.93,12.96,0,18.2,74.5,92.7,7.0,0.0,0.0021,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002939,47.31,80.76,0,-5.8,98.0,92.2,28.0,0.0,0.0005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002940,8.55,14.2,0,1.5,89.6,91.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002941,100.0,100.0,1,100.0,0.0,100.0,20.0,1.0,0.0548,75.0,GHOST_WORK_EXECUTION_DIVERGENCE,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION
MPLADS-002942,15.91,29.34,0,-5.7,98.3,92.6,7.0,0.0,0.0014,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002943,26.7,50.28,0,5.5,91.7,97.2,17.0,0.0,0.0006,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002944,18.89,35.3,0,-4.4,92.5,88.1,30.0,0.0,0.0091,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002945,9.19,15.54,0,-2.7,96.0,93.3,3.0,0.0,0.0006,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002946,9.47,16.08,0,1.0,84.7,85.7,14.0,0.0,0.0043,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002947,23.39,44.06,0,21.3,74.8,96.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002948,23.24,43.74,0,-0.2,97.0,96.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002949,7.64,12.42,0,16.7,76.4,93.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002950,25.33,47.76,0,20.3,76.5,96.8,18.0,0.0,0.0014,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002951,61.44,86.3,0,68.1,73.2,141.3,16.0,0.0,0.0087,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-002952,45.79,79.18,0,-0.6,93.0,92.4,29.0,0.0,0.0269,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002953,3.4,4.28,0,6.3,84.5,90.8,13.0,0.0,0.0054,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002954,40.59,72.84,0,15.1,70.2,85.3,16.0,0.0,0.0004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002955,12.09,21.5,0,-4.7,91.7,87.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002956,13.6,24.54,0,5.1,87.4,92.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002957,5.36,7.96,0,-4.0,91.0,87.0,3.0,0.0,0.0004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002958,44.02,77.36,0,-6.0,92.5,86.5,21.0,0.0,0.0192,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002959,29.03,54.34,0,-1.0,87.7,86.7,34.0,0.0,0.012,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002960,65.44,87.62,0,14.0,71.4,85.4,180.0,0.0,0.1315,0.0,ELEVATED_PROGRESS_VOLATILITY,NONE,NONE
MPLADS-002961,85.75,98.38,1,1.2,87.3,88.5,0.0,0.0,0.0,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-002962,57.36,85.08,0,61.4,83.1,144.5,11.0,0.0,0.0027,75.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002963,61.57,86.38,0,21.5,24.7,46.2,0.0,0.0,0.0,0.0,ELEVATED_PROGRESS_VOLATILITY,NONE,NONE
MPLADS-002964,33.3,61.44,0,13.6,79.0,92.6,22.0,0.0,0.0005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002965,80.58,96.3,1,35.1,52.2,87.3,420.0,0.0,0.7602,75.0,EXTREME_DURATION_OVERRUN,STALLED_EXECUTION_TRAJECTORY,SEVERE_PHYSICAL_FINANCIAL_GAP
MPLADS-002966,67.39,88.62,0,29.6,18.8,48.4,34.0,0.0,0.0343,0.0,ELEVATED_PROGRESS_VOLATILITY,NONE,NONE
MPLADS-002967,31.62,58.72,0,23.6,74.1,97.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002968,23.5,44.28,0,-7.6,97.3,89.7,9.0,0.0,0.0027,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002969,33.69,62.1,0,9.0,87.4,96.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002970,2.63,3.0,0,1.0,91.1,92.1,3.0,0.0,0.0004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002971,31.47,58.46,0,26.2,70.5,96.7,18.0,0.0,0.0083,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002972,20.53,38.54,0,12.6,83.2,95.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002973,7.69,12.52,0,-0.6,86.3,85.7,4.0,0.0,0.0011,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002974,42.72,75.72,0,16.3,70.7,87.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002975,19.05,35.62,0,11.9,85.1,97.0,8.0,0.0,0.0003,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002976,16.79,31.14,0,-2.9,92.4,89.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002977,30.81,57.32,0,5.8,87.3,93.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002978,27.16,51.1,0,2.4,92.0,94.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002979,57.94,85.3,0,22.1,23.9,46.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002980,65.86,87.86,0,63.3,23.9,87.2,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-002981,43.96,77.28,0,-9.7,95.9,86.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002982,4.85,6.98,0,10.7,78.1,88.8,20.0,0.0,0.0055,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002983,67.24,88.58,0,66.6,23.4,90.0,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-002984,77.05,94.54,0,58.5,31.5,90.0,31.0,0.0,0.015,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-002985,9.65,16.46,0,0.4,91.6,92.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002986,26.45,49.82,0,22.0,74.2,96.2,9.0,0.0,0.0045,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002987,29.39,54.96,0,-4.3,99.6,95.3,29.0,0.0,0.0073,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002988,39.53,71.32,0,14.8,73.0,87.8,6.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002989,4.08,5.48,0,13.0,74.1,87.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002990,18.87,35.26,0,0.6,85.0,85.6,27.0,0.0,0.0076,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002991,84.54,97.96,1,-0.2,92.3,92.1,0.0,0.0,0.0,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-002992,7.94,12.98,0,13.2,77.0,90.2,17.0,0.0,0.0013,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002993,19.31,36.16,0,0.9,88.2,89.1,3.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002994,20.26,38.02,0,-3.6,92.1,88.5,26.0,0.0,0.0013,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002995,74.6,93.6,0,78.5,17.9,96.4,12.0,0.0,0.0206,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION,INSPECTION_DOCUMENTATION_DEFICIT
MPLADS-002996,32.7,60.5,0,-12.6,98.4,85.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002997,0.94,0.58,0,13.9,78.0,91.9,8.0,0.0,0.0019,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-002998,72.82,92.56,0,72.0,21.0,93.0,16.0,0.0,0.0257,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-002999,2.74,3.2,0,10.1,79.3,89.4,6.0,0.0,0.002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003000,70.83,91.2,0,18.1,70.4,88.5,320.0,0.0,0.421,25.0,EXTREME_DURATION_OVERRUN,STALLED_EXECUTION_TRAJECTORY,NONE
MPLADS-003001,62.36,86.72,0,57.6,73.5,131.1,4.0,0.0,0.0001,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-003002,2.39,2.58,0,9.7,79.9,89.6,9.0,0.0,0.0023,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003003,44.27,77.66,0,5.8,91.1,96.9,19.0,0.0,0.0176,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003004,29.35,54.88,0,13.8,73.4,87.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003005,81.92,97.04,1,-3.2,95.8,92.6,11.0,0.0,0.0034,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-003006,40.48,72.66,0,17.2,70.7,87.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003007,18.4,34.32,0,16.1,78.8,94.9,15.0,0.0,0.001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003008,22.45,42.24,0,18.5,70.6,89.1,5.0,0.0,0.0027,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003009,28.32,53.14,0,22.8,70.8,93.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003010,98.04,99.84,1,100.0,0.0,100.0,24.0,1.0,0.0658,75.0,GHOST_WORK_EXECUTION_DIVERGENCE,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION
MPLADS-003011,5.64,8.52,0,4.5,88.3,92.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003012,10.74,18.72,0,16.4,73.7,90.1,22.0,0.0,0.0071,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003013,69.35,90.02,0,64.6,28.2,92.8,18.0,0.0,0.0213,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-003014,27.25,51.24,0,-10.0,96.5,86.5,23.0,0.0,0.0058,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003015,24.25,45.74,0,23.7,74.1,97.8,2.0,0.0,0.0006,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003016,81.78,96.98,1,2.6,86.3,88.9,33.0,0.0,0.0086,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-003017,34.01,62.62,0,5.6,87.9,93.5,2.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003018,18.26,34.04,0,6.0,85.3,91.3,3.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003019,6.76,10.72,0,6.2,89.8,96.0,18.0,0.0,0.0051,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003020,17.16,31.88,0,0.4,94.8,95.2,25.0,0.0,0.0046,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003021,4.05,5.42,0,1.9,92.4,94.3,11.0,0.0,0.002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003022,24.02,45.3,0,19.9,71.3,91.2,11.0,0.0,0.002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003023,21.9,41.22,0,3.5,89.0,92.5,31.0,0.0,0.0134,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003024,34.47,63.38,0,25.4,70.7,96.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003025,4.93,7.14,0,14.5,77.9,92.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003026,74.62,93.62,0,22.0,63.8,85.8,240.0,0.0,0.2711,25.0,EXTREME_DURATION_OVERRUN,STALLED_EXECUTION_TRAJECTORY,NONE
MPLADS-003027,12.78,22.88,0,12.3,83.7,96.0,2.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003028,9.24,15.64,0,12.5,76.9,89.4,12.0,0.0,0.0018,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003029,2.76,3.24,0,12.2,82.9,95.1,22.0,0.0,0.0062,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003030,30.64,57.04,0,5.7,84.0,89.7,1.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003031,6.19,9.54,0,9.4,77.1,86.5,10.0,0.0,0.0025,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003032,68.52,89.36,0,67.1,22.2,89.3,11.0,0.0,0.0182,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-003033,22.61,42.56,0,7.6,83.0,90.6,31.0,0.0,0.0152,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003034,30.27,56.4,0,6.4,80.1,86.5,34.0,0.0,0.018,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003035,41.29,73.88,0,7.8,81.9,89.7,25.0,0.0,0.0261,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003036,11.24,19.76,0,8.5,78.8,87.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003037,3.5,4.48,0,15.3,82.0,97.3,1.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003038,47.94,81.22,0,-13.0,98.9,85.9,4.0,0.0,0.0032,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003039,3.66,4.78,0,11.4,83.4,94.8,1.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003040,62.79,86.92,0,70.6,75.9,146.5,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-003041,10.9,19.04,0,0.2,94.1,94.3,8.0,0.0,0.0011,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003042,16.09,29.7,0,12.2,76.6,88.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003043,25.32,47.74,0,-10.1,95.7,85.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003044,9.48,16.1,0,3.0,87.7,90.7,25.0,0.0,0.0081,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003045,20.31,38.1,0,20.2,72.3,92.5,17.0,0.0,0.0074,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003046,2.15,2.14,0,14.2,77.3,91.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003047,18.86,35.24,0,10.3,78.0,88.3,22.0,0.0,0.0112,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003048,21.98,41.36,0,1.0,91.8,92.8,33.0,0.0,0.0074,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003049,4.47,6.28,0,12.8,85.0,97.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003050,81.24,96.66,1,50.7,45.1,95.8,300.0,0.0,0.498,100.0,SEVERE_PHYSICAL_FINANCIAL_GAP,EXTREME_DURATION_OVERRUN,STALLED_EXECUTION_TRAJECTORY
MPLADS-003051,33.83,62.32,0,-5.3,92.5,87.2,33.0,0.0,0.0135,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003052,22.14,41.64,0,8.7,78.2,86.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003053,24.6,46.42,0,15.2,75.9,91.1,31.0,0.0,0.0176,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003054,42.41,75.3,0,7.1,78.2,85.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003055,3.33,4.16,0,3.4,91.5,94.9,16.0,0.0,0.0033,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003056,4.97,7.22,0,8.3,87.8,96.1,16.0,0.0,0.0063,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003057,11.52,20.34,0,16.8,75.2,92.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003058,21.96,41.32,0,14.0,79.0,93.0,26.0,0.0,0.0048,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003059,20.75,38.98,0,0.8,96.2,97.0,8.0,0.0,0.0013,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003060,98.7,99.94,1,100.0,0.0,100.0,29.0,1.0,0.0795,75.0,GHOST_WORK_EXECUTION_DIVERGENCE,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION
MPLADS-003061,33.05,61.06,0,21.1,70.1,91.2,30.0,0.0,0.0044,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003062,63.91,87.2,0,22.7,67.0,89.7,120.0,0.0,0.0511,0.0,ELEVATED_PROGRESS_VOLATILITY,NONE,NONE
MPLADS-003063,29.51,55.14,0,13.6,80.0,93.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003064,2.54,2.84,0,14.7,80.8,95.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003065,47.06,80.46,0,-11.0,99.6,88.6,17.0,0.0,0.0141,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003066,39.94,71.94,0,-8.0,97.3,89.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003067,30.94,57.56,0,4.7,90.2,94.9,6.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-003068,3.29,4.08,0,0.2,89.8,90.0,1.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
